address,price,movein_t,movein_d,bedrooms
2315 Dwight Way,485.0,1430722800.0,2015-05-04,0
2315 Dwight Way,485.0,1438844400.0,2015-08-06,0
2315 Dwight Way,485.0,1436857200.0,2015-07-14,0
2315 Dwight Way,485.0,1440140400.0,2015-08-21,0
2315 Dwight Way,620.0,1440658800.0,2015-08-27,0
2315 Dwight Way,620.0,1432278000.0,2015-05-22,0
2315 Dwight Way,620.0,1436252400.0,2015-07-07,0
2315 Dwight Way,620.0,1436943600.0,2015-07-15,0
2315 Dwight Way,620.0,1433401200.0,2015-06-04,0
2315 Dwight Way,620.0,1421308800.0,2015-01-15,0
2315 Dwight Way,620.0,1435820400.0,2015-07-02,0
2315 Dwight Way,620.0,1433228400.0,2015-06-02,0
2315 Dwight Way,620.0,1435734000.0,2015-07-01,0
2315 Dwight Way,620.0,1430290800.0,2015-04-29,0
2315 Dwight Way,395.0,1422604800.0,2015-01-30,0
2315 Dwight Way,395.0,1422777600.0,2015-02-01,0
2315 Dwight Way,675.0,1432969200.0,2015-05-30,0
2315 Dwight Way,629.0,1400137200.0,2014-05-15,0
2315 Dwight Way,685.0,1419148800.0,2014-12-21,0
2315 Dwight Way,395.0,1432018800.0,2015-05-19,0
2315 Dwight Way,395.0,1421222400.0,2015-01-14,0
2315 Dwight Way,401.0,1418630400.0,2014-12-15,0
2315 Dwight Way,401.0,1401606000.0,2014-06-01,0
2315 Dwight Way,401.0,1400310000.0,2014-05-17,0
2315 Dwight Way,401.0,1404198000.0,2014-07-01,0
2315 Dwight Way,401.0,1410591600.0,2014-09-13,0
2315 Dwight Way,401.0,1390291200.0,2014-01-21,0
2315 Dwight Way,485.0,1431932400.0,2015-05-18,0
2315 Dwight Way,401.0,1404198000.0,2014-07-01,0
2315 Dwight Way,492.0,1406876400.0,2014-08-01,0
2315 Dwight Way,492.0,1401606000.0,2014-06-01,0
2315 Dwight Way,492.0,1401778800.0,2014-06-03,0
2315 Dwight Way,492.0,1390291200.0,2014-01-21,0
2315 Dwight Way,492.0,1401606000.0,2014-06-01,0
2315 Dwight Way,492.0,1400482800.0,2014-05-19,0
2315 Dwight Way,485.0,1420272000.0,2015-01-03,0
2315 Dwight Way,492.0,1404889200.0,2014-07-09,0
2315 Dwight Way,485.0,1433228400.0,2015-06-02,0
2315 Dwight Way,485.0,1435734000.0,2015-07-01,0
2315 Dwight Way,395.0,1435734000.0,2015-07-01,0
2315 Dwight Way,395.0,1433228400.0,2015-06-02,0
2315 Dwight Way,395.0,1435734000.0,2015-07-01,0
2315 Dwight Way,620.0,1435734000.0,2015-07-01,0
2315 Dwight Way,620.0,1435734000.0,2015-07-01,0
2315 Dwight Way,620.0,1432537200.0,2015-05-25,0
2315 Dwight Way,620.0,1435734000.0,2015-07-01,0
2315 Dwight Way,620.0,1433228400.0,2015-06-02,0
2315 Dwight Way,620.0,1422691200.0,2015-01-31,0
2315 Dwight Way,620.0,1430722800.0,2015-05-04,0
2315 Dwight Way,620.0,1421481600.0,2015-01-17,0
2315 Dwight Way,620.0,1433228400.0,2015-06-02,0
2315 Dwight Way,620.0,1435734000.0,2015-07-01,0
2335 Dwight Way,1700.0,1433142000.0,2015-06-01,1
2335 Dwight Way,1700.0,1438412400.0,2015-08-01,1
2335 Dwight Way,1726.0,1401606000.0,2014-06-01,1
2335 Dwight Way,1726.0,1401606000.0,2014-06-01,1
2335 Dwight Way,1800.0,1433142000.0,2015-06-01,1
2335 Dwight Way,1750.0,1433142000.0,2015-06-01,1
2335 Dwight Way,1850.0,1433142000.0,2015-06-01,1
2335 Dwight Way,1800.0,1433142000.0,2015-06-01,1
2335 Dwight Way,2000.0,1433142000.0,2015-06-01,1
2335 Dwight Way,1950.0,1433142000.0,2015-06-01,1
2335 Dwight Way,1800.0,1433142000.0,2015-06-01,2
2335 Dwight Way,1675.0,1401606000.0,2014-06-01,2
2335 Dwight Way,1675.0,1401606000.0,2014-06-01,2
2335 Dwight Way,1800.0,1433142000.0,2015-06-01,2
2335 Dwight Way,1800.0,1438412400.0,2015-08-01,2
2335 Dwight Way,1900.0,1433142000.0,2015-06-01,2
2335 Dwight Way,2100.0,1420099200.0,2015-01-01,2
2446 Dana St,2750.0,1451635200.0,2016-01-01,2
1930 Channing Way,2995.0,1433142000.0,2015-06-01,3
1930 Channing Way,2895.0,1433142000.0,2015-06-01,3
1930 Channing Way,2203.0,1401606000.0,2014-06-01,2
1930 Channing Way,1895.0,1433142000.0,2015-06-01,1
1930 Channing Way,1470.0,1433142000.0,2015-06-01,0
1930 Channing Way,2025.0,1401606000.0,2014-06-01,2
1930 Channing Way,2532.0,1406876400.0,2014-08-01,2
1930 Channing Way,2395.0,1438412400.0,2015-08-01,2
1930 Channing Way,2690.0,1401606000.0,2014-06-01,3
1930 Channing Way,2634.0,1401606000.0,2014-06-01,3
1930 Channing Way,2893.0,1401606000.0,2014-06-01,3
1930 Channing Way,2812.0,1401606000.0,2014-06-01,3
1942 Channing Way,1822.0,1406962800.0,2014-08-02,1
1942 Channing Way,1314.0,1404284400.0,2014-07-02,0
1942 Channing Way,2495.0,1433142000.0,2015-06-01,1
1942 Channing Way,2195.0,1425196800.0,2015-03-01,1
1942 Channing Way,1720.0,1406876400.0,2014-08-01,2
1942 Channing Way,2500.0,1435734000.0,2015-07-01,1
1942 Channing Way,2030.0,1401778800.0,2014-06-03,2
1942 Channing Way,1881.0,1401606000.0,2014-06-01,2
2010 Channing Way,4600.0,1433142000.0,2015-06-01,3
2010 Channing Way,1599.0,1401606000.0,2014-06-01,1
2012 Channing Way,950.0,1414134000.0,2014-10-24,0
2012 Channing Way,914.0,1397199600.0,2014-04-11,0
2012 Channing Way,1200.0,1435129200.0,2015-06-24,0
2012 Channing Way,1200.0,1435734000.0,2015-07-01,0
2429 Shattuck Ave,1878.0,1414825200.0,2014-11-01,0
2429 Shattuck Ave,1000.0,1425196800.0,2015-03-01,0
2429 Shattuck Ave,1523.0,1408518000.0,2014-08-20,1
2115 Haste St,1595.0,1436943600.0,2015-07-15,1
2115 Haste St,1595.0,1432796400.0,2015-05-28,1
2115 Haste St,1750.0,1453190400.0,2016-01-19,1
2115 Haste St,1314.0,1400137200.0,2014-05-15,1
2115 Haste St,1269.0,1402729200.0,2014-06-14,1
2115 Haste St,1269.0,1402729200.0,2014-06-14,1
2115 Haste St,1314.0,1398927600.0,2014-05-01,1
2115 Haste St,1350.0,1436425200.0,2015-07-09,1
2115 Haste St,1350.0,1421308800.0,2015-01-15,1
2115 Haste St,1350.0,1428562800.0,2015-04-09,1
2115 Haste St,1350.0,1420444800.0,2015-01-05,1
2115 Haste St,1595.0,1433487600.0,2015-06-05,1
2115 Haste St,1395.0,1431154800.0,2015-05-09,1
2117 Haste St,3750.0,1439622000.0,2015-08-15,2
2117 Haste St,3595.0,1439622000.0,2015-08-15,3
2117 Haste St,3895.0,1434351600.0,2015-06-15,3
2117 Haste St,2795.0,1433142000.0,2015-06-01,2
2117 Haste St,2795.0,1433142000.0,2015-06-01,2
2117 Haste St,2795.0,1433142000.0,2015-06-01,2
2117 Haste St,2895.0,1439622000.0,2015-08-15,2
2117 Haste St,2284.0,1400310000.0,2014-05-17,1
2117 Haste St,1950.0,1433142000.0,2015-06-01,1
2117 Haste St,2284.0,1406876400.0,2014-08-01,1
2117 Haste St,2284.0,1406876400.0,2014-08-01,1
2117 Haste St,2595.0,1433142000.0,2015-06-01,1
2117 Haste St,2595.0,1433142000.0,2015-06-01,1
2117 Haste St,2495.0,1433142000.0,2015-06-01,2
2117 Haste St,2284.0,1406876400.0,2014-08-01,2
2117 Haste St,2595.0,1433142000.0,2015-06-01,2
2117 Haste St,2532.0,1401606000.0,2014-06-01,2
2117 Haste St,2634.0,1401606000.0,2014-06-01,2
2117 Haste St,2634.0,1404198000.0,2014-07-01,2
2117 Haste St,2595.0,1433487600.0,2015-06-05,2
2117 Haste St,2634.0,1406876400.0,2014-08-01,2
2117 Haste St,2634.0,1406876400.0,2014-08-01,2
2117 Haste St,2695.0,1433142000.0,2015-06-01,2
2117 Haste St,2795.0,1434351600.0,2015-06-15,2
2117 Haste St,2695.0,1433142000.0,2015-06-01,2
2117 Haste St,2795.0,1433142000.0,2015-06-01,2
2117 Haste St,2795.0,1435734000.0,2015-07-01,2
2135 Haste St,2795.0,1433142000.0,2015-06-01,2
2428 Ellsworth St,1776.0,1408777200.0,2014-08-23,1
2428 Ellsworth St,1720.0,1399705200.0,2014-05-10,1
2428 Ellsworth St,1850.0,1432969200.0,2015-05-30,1
2428 Ellsworth St,1850.0,1436943600.0,2015-07-15,1
2428 Ellsworth St,1950.0,1439967600.0,2015-08-19,1
2428 Ellsworth St,1850.0,1435734000.0,2015-07-01,1
2428 Ellsworth St,2850.0,1434697200.0,2015-06-19,2
2426 Ellsworth St,2030.0,1401606000.0,2014-06-01,1
2316 Haste St,485.0,1433228400.0,2015-06-02,0
2316 Haste St,485.0,1433228400.0,2015-06-02,0
2316 Haste St,485.0,1432018800.0,2015-05-19,0
2316 Haste St,485.0,1432278000.0,2015-05-22,0
2316 Haste St,485.0,1432623600.0,2015-05-26,0
2316 Haste St,485.0,1435734000.0,2015-07-01,0
2316 Haste St,485.0,1435734000.0,2015-07-01,0
2316 Haste St,485.0,1435734000.0,2015-07-01,0
2316 Haste St,485.0,1420272000.0,2015-01-03,0
2316 Haste St,485.0,1432278000.0,2015-05-22,0
2316 Haste St,395.0,1420272000.0,2015-01-03,0
2316 Haste St,395.0,1422000000.0,2015-01-23,0
2316 Haste St,395.0,1420272000.0,2015-01-03,0
2316 Haste St,620.0,1435734000.0,2015-07-01,0
2316 Haste St,620.0,1442386800.0,2015-09-16,0
2316 Haste St,595.0,1435734000.0,2015-07-01,0
2316 Haste St,595.0,1433228400.0,2015-06-02,0
2316 Haste St,595.0,1433314800.0,2015-06-03,0
2316 Haste St,595.0,1427871600.0,2015-04-01,0
2316 Haste St,492.0,1409641200.0,2014-09-02,0
2316 Haste St,492.0,1403593200.0,2014-06-24,0
2316 Haste St,595.0,1432105200.0,2015-05-20,0
2316 Haste St,595.0,1435734000.0,2015-07-01,0
2316 Haste St,629.0,1398927600.0,2014-05-01,0
2316 Haste St,629.0,1389772800.0,2014-01-15,0
2316 Haste St,620.0,1430809200.0,2015-05-05,0
2316 Haste St,629.0,1404198000.0,2014-07-01,0
2316 Haste St,620.0,1433228400.0,2015-06-02,0
2316 Haste St,620.0,1433401200.0,2015-06-04,0
2316 Haste St,629.0,1404198000.0,2014-07-01,0
2316 Haste St,629.0,1405926000.0,2014-07-21,0
2316 Haste St,629.0,1404198000.0,2014-07-01,0
2316 Haste St,629.0,1404198000.0,2014-07-01,0
2316 Haste St,395.0,1435734000.0,2015-07-01,0
2316 Haste St,395.0,1430550000.0,2015-05-02,0
2316 Haste St,485.0,1432191600.0,2015-05-21,0
2316 Haste St,485.0,1435734000.0,2015-07-01,0
2316 Haste St,485.0,1420272000.0,2015-01-03,0
2316 Haste St,485.0,1435734000.0,2015-07-01,0
2316 Haste St,485.0,1435734000.0,2015-07-01,0
2316 Haste St,485.0,1429513200.0,2015-04-20,0
2316 Haste St,485.0,1430722800.0,2015-05-04,0
2316 Haste St,485.0,1438844400.0,2015-08-06,0
2316 Haste St,485.0,1436857200.0,2015-07-14,0
2316 Haste St,485.0,1440140400.0,2015-08-21,0
2316 Haste St,620.0,1440658800.0,2015-08-27,0
2316 Haste St,620.0,1432278000.0,2015-05-22,0
2316 Haste St,620.0,1436252400.0,2015-07-07,0
2316 Haste St,620.0,1436943600.0,2015-07-15,0
2316 Haste St,620.0,1433401200.0,2015-06-04,0
2316 Haste St,620.0,1421308800.0,2015-01-15,0
2316 Haste St,620.0,1435820400.0,2015-07-02,0
2316 Haste St,620.0,1433228400.0,2015-06-02,0
2316 Haste St,620.0,1435734000.0,2015-07-01,0
2316 Haste St,620.0,1430290800.0,2015-04-29,0
2316 Haste St,395.0,1422604800.0,2015-01-30,0
2316 Haste St,395.0,1422777600.0,2015-02-01,0
2316 Haste St,675.0,1432969200.0,2015-05-30,0
2316 Haste St,629.0,1400137200.0,2014-05-15,0
2316 Haste St,685.0,1419148800.0,2014-12-21,0
2316 Haste St,395.0,1432018800.0,2015-05-19,0
2316 Haste St,395.0,1421222400.0,2015-01-14,0
2316 Haste St,401.0,1418630400.0,2014-12-15,0
2316 Haste St,401.0,1401606000.0,2014-06-01,0
2316 Haste St,401.0,1400310000.0,2014-05-17,0
2316 Haste St,401.0,1404198000.0,2014-07-01,0
2316 Haste St,401.0,1410591600.0,2014-09-13,0
2316 Haste St,401.0,1390291200.0,2014-01-21,0
2316 Haste St,485.0,1431932400.0,2015-05-18,0
2316 Haste St,401.0,1404198000.0,2014-07-01,0
2316 Haste St,492.0,1406876400.0,2014-08-01,0
2316 Haste St,492.0,1401606000.0,2014-06-01,0
2316 Haste St,492.0,1401778800.0,2014-06-03,0
2316 Haste St,492.0,1390291200.0,2014-01-21,0
2316 Haste St,492.0,1401606000.0,2014-06-01,0
2316 Haste St,492.0,1400482800.0,2014-05-19,0
2316 Haste St,485.0,1420272000.0,2015-01-03,0
2316 Haste St,492.0,1404889200.0,2014-07-09,0
2316 Haste St,485.0,1433228400.0,2015-06-02,0
2316 Haste St,485.0,1435734000.0,2015-07-01,0
2316 Haste St,395.0,1435734000.0,2015-07-01,0
2316 Haste St,395.0,1433228400.0,2015-06-02,0
2316 Haste St,395.0,1435734000.0,2015-07-01,0
2316 Haste St,620.0,1435734000.0,2015-07-01,0
2316 Haste St,620.0,1435734000.0,2015-07-01,0
2316 Haste St,620.0,1432537200.0,2015-05-25,0
2316 Haste St,620.0,1435734000.0,2015-07-01,0
2316 Haste St,620.0,1433228400.0,2015-06-02,0
2316 Haste St,620.0,1422691200.0,2015-01-31,0
2316 Haste St,620.0,1430722800.0,2015-05-04,0
2316 Haste St,620.0,1421481600.0,2015-01-17,0
2316 Haste St,620.0,1433228400.0,2015-06-02,0
2316 Haste St,620.0,1435734000.0,2015-07-01,0
2320 Haste St,1500.0,1420099200.0,2015-01-01,0
2320 Haste St,1472.0,1401519600.0,2014-05-31,0
2320 Haste St,1650.0,1439535600.0,2015-08-14,0
2320 Haste St,1550.0,1420099200.0,2015-01-01,0
2320 Haste St,2150.0,1433142000.0,2015-06-01,1
2320 Haste St,1979.0,1404543600.0,2014-07-05,1
2320 Haste St,2200.0,1435734000.0,2015-07-01,2
2322 Haste St,1500.0,1423209600.0,2015-02-06,0
2322 Haste St,1472.0,1402038000.0,2014-06-06,0
2322 Haste St,1523.0,1408086000.0,2014-08-15,0
2322 Haste St,1523.0,1414825200.0,2014-11-01,0
2322 Haste St,1600.0,1433142000.0,2015-06-01,0
2322 Haste St,1550.0,1420099200.0,2015-01-01,0
2322 Haste St,1650.0,1439190000.0,2015-08-10,0
2322 Haste St,1650.0,1435042800.0,2015-06-23,0
2322 Haste St,1650.0,1436943600.0,2015-07-15,0
2322 Haste St,1650.0,1438758000.0,2015-08-05,0
2322 Haste St,1650.0,1439190000.0,2015-08-10,0
2322 Haste St,1650.0,1437030000.0,2015-07-16,0
2322 Haste St,1650.0,1438671600.0,2015-08-04,0
2322 Haste St,1650.0,1438498800.0,2015-08-02,0
2322 Haste St,1650.0,1438412400.0,2015-08-01,0
2322 Haste St,1700.0,1438412400.0,2015-08-01,0
2322 Haste St,2100.0,1434351600.0,2015-06-15,0
2322 Haste St,1776.0,1401606000.0,2014-06-01,0
2322 Haste St,2150.0,1438239600.0,2015-07-30,1
2322 Haste St,1650.0,1435734000.0,2015-07-01,1
2330 Haste St,2690.0,1408086000.0,2014-08-15,2
2330 Haste St,2030.0,1404198000.0,2014-07-01,2
2330 Haste St,1523.0,1401606000.0,2014-06-01,1
2330 Haste St,1421.0,1409986800.0,2014-09-06,1
2330 Haste St,1800.0,1446361200.0,2015-11-01,1
2330 Haste St,2100.0,1438412400.0,2015-08-01,2
2330 Haste St,2030.0,1401606000.0,2014-06-01,2
2330 Haste St,2335.0,1402297200.0,2014-06-09,2
2330 Haste St,2200.0,1444892400.0,2015-10-15,2
2330 Haste St,2500.0,1434351600.0,2015-06-15,2
2330 Haste St,2400.0,1447488000.0,2015-11-14,2
1936 Channing Way,3857.0,1407913200.0,2014-08-13,3
1936 Channing Way,2700.0,1404370800.0,2014-07-03,3
2133 Haste St,2795.0,1433142000.0,2015-06-01,2
2416 Fulton St,1751.0,1401606000.0,2014-06-01,1
2420 Fulton St,2795.0,1433142000.0,2015-06-01,2
2015 Channing Way,2995.0,1433142000.0,2015-06-01,2
2019 Channing Way,1726.0,1404198000.0,2014-07-01,1
2020 Channing Way,895.0,1433142000.0,2015-06-01,0
2020 Channing Way,812.0,1413615600.0,2014-10-18,0
2020 Channing Way,3040.0,1401606000.0,2014-06-01,3
2020 Channing Way,2995.0,1433142000.0,2015-06-01,3
2020 Channing Way,3070.0,1433142000.0,2015-06-01,3
2118 Channing Way,2300.0,1442559600.0,2015-09-18,2
2118 Channing Way,2200.0,1435734000.0,2015-07-01,2
2118 Channing Way,2600.0,1443682800.0,2015-10-01,2
2118 Channing Way,2600.0,1441090800.0,2015-09-01,2
2118 Channing Way,2600.0,1435734000.0,2015-07-01,2
2118 Channing Way,2600.0,1441090800.0,2015-09-01,2
2118 Channing Way,2800.0,1442559600.0,2015-09-18,3
2404 Fulton St,2329.0,1408086000.0,2014-08-15,1
2404 Fulton St,1975.0,1421308800.0,2015-01-15,1
2404 Fulton St,2595.0,1438412400.0,2015-08-01,1
2404 Fulton St,2595.0,1433142000.0,2015-06-01,1
2404 Fulton St,2550.0,1434351600.0,2015-06-15,2
2404 Fulton St,2350.0,1420790400.0,2015-01-09,2
2404 Fulton St,2634.0,1406876400.0,2014-08-01,2
2404 Fulton St,2595.0,1433142000.0,2015-06-01,2
2404 Fulton St,2634.0,1401606000.0,2014-06-01,2
2404 Fulton St,2634.0,1401606000.0,2014-06-01,2
2404 Fulton St,3595.0,1435734000.0,2015-07-01,3
2404 Fulton St,2795.0,1433142000.0,2015-06-01,2
2404 Fulton St,2695.0,1436943600.0,2015-07-15,2
2404 Fulton St,2850.0,1435734000.0,2015-07-01,2
2404 Fulton St,2795.0,1433487600.0,2015-06-05,2
2404 Fulton St,3995.0,1434351600.0,2015-06-15,3
2412 Atherton St,900.0,1435042800.0,2015-06-23,1
2412 Atherton St,900.0,1435302000.0,2015-06-26,1
2412 Atherton St,1200.0,1435388400.0,2015-06-27,1
2412 Atherton St,900.0,1449993600.0,2015-12-13,1
2237 Haste St,1979.0,1401778800.0,2014-06-03,2
2237 Haste St,914.0,1391241600.0,2014-02-01,0
2301 Haste St,1776.0,1406271600.0,2014-07-25,1
2301 Haste St,1720.0,1414134000.0,2014-10-24,1
2301 Haste St,2000.0,1439449200.0,2015-08-13,1
2309 Haste St,1517.0,1404198000.0,2014-07-01,1
2309 Haste St,1595.0,1433487600.0,2015-06-05,0
2309 Haste St,1795.0,1433142000.0,2015-06-01,1
2309 Haste St,1619.0,1404630000.0,2014-07-06,1
2309 Haste St,1720.0,1396335600.0,2014-04-01,2
2325 McKinley Ave,2690.0,1408258800.0,2014-08-17,2
2325 McKinley Ave,2350.0,1438671600.0,2015-08-04,1
2325 McKinley Ave,2825.0,1436338800.0,2015-07-08,2
2325 McKinley Ave,2690.0,1406876400.0,2014-08-01,2
2325 McKinley Ave,2984.0,1391241600.0,2014-02-01,2
2021 Channing Way,1595.0,1438412400.0,2015-08-01,2
2021 Channing Way,2000.0,1436943600.0,2015-07-15,1
2023 Channing Way,2639.0,1401606000.0,2014-06-01,2
2023 Channing Way,2487.0,1401606000.0,2014-06-01,2
2035 Channing Way,1395.0,1433142000.0,2015-06-01,0
2035 Channing Way,1314.0,1401606000.0,2014-06-01,0
2035 Channing Way,1395.0,1433142000.0,2015-06-01,0
2035 Channing Way,1395.0,1433142000.0,2015-06-01,0
2035 Channing Way,1450.0,1433142000.0,2015-06-01,0
2035 Channing Way,1445.0,1433142000.0,2015-06-01,0
2035 Channing Way,1495.0,1438412400.0,2015-08-01,0
2035 Channing Way,1495.0,1433142000.0,2015-06-01,0
2035 Channing Way,2228.0,1401606000.0,2014-06-01,2
2035 Channing Way,1595.0,1451635200.0,2016-01-01,0
2035 Channing Way,2795.0,1433142000.0,2015-06-01,2
2035 Channing Way,2228.0,1408086000.0,2014-08-15,2
2035 Channing Way,2228.0,1401606000.0,2014-06-01,2
2035 Channing Way,2595.0,1433142000.0,2015-06-01,2
2035 Channing Way,2545.0,1433142000.0,2015-06-01,2
2035 Channing Way,2995.0,1433142000.0,2015-06-01,3
2035 Channing Way,3195.0,1433055600.0,2015-05-31,3
2035 Channing Way,3095.0,1433142000.0,2015-06-01,3
2150 Channing Way,1523.0,1401606000.0,2014-06-01,1
2150 Channing Way,929.0,1436857200.0,2015-07-14,1
2150 Channing Way,1600.0,1433142000.0,2015-06-01,1
2150 Channing Way,1523.0,1401606000.0,2014-06-01,1
2150 Channing Way,1600.0,1430463600.0,2015-05-01,1
2150 Channing Way,1600.0,1433142000.0,2015-06-01,1
2150 Channing Way,1700.0,1433142000.0,2015-06-01,1
2150 Channing Way,1600.0,1433142000.0,2015-06-01,1
2150 Channing Way,1827.0,1401606000.0,2014-06-01,2
2150 Channing Way,1750.0,1435734000.0,2015-07-01,1
2150 Channing Way,3150.0,1433142000.0,2015-06-01,3
2150 Channing Way,2150.0,1433142000.0,2015-06-01,2
2150 Channing Way,1827.0,1401606000.0,2014-06-01,2
2150 Channing Way,2994.0,1407222000.0,2014-08-05,3
2150 Channing Way,2400.0,1433142000.0,2015-06-01,2
2150 Channing Way,3500.0,1433142000.0,2015-06-01,3
2405 Fulton St,1675.0,1404198000.0,2014-07-01,1
2405 Fulton St,1624.0,1401606000.0,2014-06-01,1
2405 Fulton St,1726.0,1403420400.0,2014-06-22,1
2405 Fulton St,1695.0,1435302000.0,2015-06-26,1
2405 Fulton St,2132.0,1405407600.0,2014-07-15,2
2405 Fulton St,2030.0,1396681200.0,2014-04-05,2
2405 Fulton St,2335.0,1401865200.0,2014-06-04,2
2405 Fulton St,2300.0,1433314800.0,2015-06-03,2
2405 Fulton St,2400.0,1435734000.0,2015-07-01,2
2405 Fulton St,2335.0,1406790000.0,2014-07-31,2
2405 Fulton St,2500.0,1436252400.0,2015-07-07,2
2405 Fulton St,2500.0,1434697200.0,2015-06-19,2
2405 Fulton St,2750.0,1442386800.0,2015-09-16,3
2405 Fulton St,2600.0,1423987200.0,2015-02-15,2
2412 Ellsworth St,1650.0,1432450800.0,2015-05-24,0
2412 Ellsworth St,1314.0,1402902000.0,2014-06-16,0
2412 Ellsworth St,1000.0,1439362800.0,2015-08-12,0
2412 Ellsworth St,1370.0,1401692400.0,2014-06-02,0
2412 Ellsworth St,1795.0,1433314800.0,2015-06-03,1
2412 Ellsworth St,1720.0,1401778800.0,2014-06-03,1
2412 Ellsworth St,2195.0,1433401200.0,2015-06-04,1
2412 Ellsworth St,1995.0,1433401200.0,2015-06-04,1
2412 Ellsworth St,2995.0,1433401200.0,2015-06-04,2
2423 Haste St,500.0,1439622000.0,2015-08-15,1
2423 Haste St,711.0,1408345200.0,2014-08-18,0
2423 Haste St,500.0,1439622000.0,2015-08-15,1
2423 Haste St,500.0,1439622000.0,2015-08-15,1
2423 Haste St,711.0,1408258800.0,2014-08-17,1
2423 Haste St,711.0,1408258800.0,2014-08-17,1
2423 Haste St,711.0,1408604400.0,2014-08-21,1
2423 Haste St,711.0,1408345200.0,2014-08-18,1
2000 Durant Ave,1218.0,1396335600.0,2014-04-01,0
2000 Durant Ave,1218.0,1391241600.0,2014-02-01,0
2000 Durant Ave,1300.0,1421222400.0,2015-01-14,0
2000 Durant Ave,1294.0,1417507200.0,2014-12-02,0
2000 Durant Ave,1320.0,1405407600.0,2014-07-15,0
2000 Durant Ave,1300.0,1432969200.0,2015-05-30,0
2000 Durant Ave,1400.0,1437980400.0,2015-07-27,0
2000 Durant Ave,1350.0,1433314800.0,2015-06-03,0
2000 Durant Ave,1523.0,1395212400.0,2014-03-19,1
2000 Durant Ave,1450.0,1445670000.0,2015-10-24,0
2000 Durant Ave,1625.0,1433142000.0,2015-06-01,1
2000 Durant Ave,1573.0,1402383600.0,2014-06-10,1
2000 Durant Ave,1550.0,1424937600.0,2015-02-26,1
2000 Durant Ave,1599.0,1418976000.0,2014-12-19,1
2000 Durant Ave,1599.0,1402729200.0,2014-06-14,1
2000 Durant Ave,1650.0,1435906800.0,2015-07-03,1
2000 Durant Ave,1979.0,1408431600.0,2014-08-19,2
2000 Durant Ave,1650.0,1440226800.0,2015-08-22,1
2129 Channing Way,2639.0,1403506800.0,2014-06-23,1
2129 Channing Way,1218.0,1409209200.0,2014-08-28,0
2236 Channing Way,1795.0,1433142000.0,2015-06-01,1
2236 Channing Way,1619.0,1401778800.0,2014-06-03,1
2236 Channing Way,1850.0,1438758000.0,2015-08-05,1
2236 Channing Way,1795.0,1433660400.0,2015-06-07,1
2236 Channing Way,2575.0,1437116400.0,2015-07-17,1
2236 Channing Way,2000.0,1438844400.0,2015-08-06,1
2236 Channing Way,2944.0,1401778800.0,2014-06-03,3
2236 Channing Way,3045.0,1401951600.0,2014-06-05,2
2125 Channing Way,1995.0,1443596400.0,2015-09-30,1
2125 Channing Way,1500.0,1439535600.0,2015-08-14,1
2332 Fulton St,800.0,1434351600.0,2015-06-15,0
2332 Fulton St,800.0,1420185600.0,2015-01-02,0
2332 Fulton St,850.0,1433833200.0,2015-06-09,0
2332 Fulton St,837.0,1389772800.0,2014-01-15,0
2332 Fulton St,850.0,1427180400.0,2015-03-24,0
2345 Fulton St,1900.0,1433142000.0,2015-06-01,1
2345 Fulton St,1827.0,1417852800.0,2014-12-06,1
2345 Fulton St,1929.0,1402815600.0,2014-06-15,1
2211 Channing Way,2595.0,1433401200.0,2015-06-04,1
2211 Channing Way,2275.0,1433142000.0,2015-06-01,1
2211 Channing Way,2595.0,1433487600.0,2015-06-05,1
2215 Channing Way,2695.0,1433142000.0,2015-06-01,2
2215 Channing Way,2695.0,1433228400.0,2015-06-02,2
