,address,bathrooms,bedrooms,latitude,longitude,sqft,price per room,distance,latitude,longitude,avg_rating,#cafes,#pubs
1328,2747 Haste St,0,0,37.866965,-122.25214,0,2428,0.535,37.86662035,-122.2561664,3.95,0,0
1329,2727 Haste St,0,0,37.866974,-122.252782,0,3566,0.509,37.86741709,-122.2681502,4.1,1,2
1330,2025 Durant Ave,0,0,37.867002,-122.26922,0,2011,0.639,37.8666976,-122.2547854,3.925,1,0
1331,2430 Prospect St,0,0,37.867003,-122.25002,0,2243,0.625,37.86781945,-122.2626778,4.075,1,1
1332,2312 Durant Ave,0,0,37.867028,-122.26273,0,1294,0.393,37.86860535,-122.2757016,4.025,2,2
1333,2229 McGee Ave,0,0,37.867051,-122.276736,0,1725,1.006,37.8666976,-122.2545844,3.925,1,0
1334,2417 Prospect St,0,0,37.867056,-122.249618,0,3146,0.641,37.8670155,-122.2626701,4.1,1,0
1335,2318 Durant Ave,0,0,37.867059,-122.262498,0,2167,0.385,37.8670155,-122.2601879,4.1,0,0
1336,2490 Channing Way,0,1,37.867093,-122.259636,0,950,0.346,37.8666976,-122.2545724,3.925,1,0
1337,0 0,0,1,37.867096,-122.249594,0,2250,0.641,37.8670155,-122.2601879,4.1,0,0
1338,Channing Way at Telegraph Avenue,0,1,37.867126,-122.25938,0,950,0.343,37.86741709,-122.2681413,4.125,1,2
1339,Shattuck at Bancroft,1,1,37.867129,-122.267318,330,1795,0.549,37.8666976,-122.2569179,3.95,0,0
1340,2409 College Ave,0,0,37.867173,-122.25384,0,1833,0.459,37.86687405,-122.277628,4,3,1
1341,0 0,1,1,37.86718,-122.278218,250,900,1.08,37.86621155,-122.2936001,3.975,4,1
1342,2113 10th St,0,0,37.867188,-122.2924,0,1644,1.832,37.86741709,-122.2681502,4.1,1,2
1343,2030 Bancroft Way,0,0,37.86721,-122.268684,0,990,0.606,37.86741709,-122.2681502,4.1,1,2
1344,2020 Bancroft Way,1,2,37.867214,-122.26927,1000,1597,0.633,37.86741709,-122.2681413,4.125,1,2
1345,2312 Fulton St,1,1,37.867259,-122.266347,600,2641,0.503,37.86741709,-122.2681502,4.1,1,2
1346,2020 Bancroft Way,0,0,37.867263,-122.269249,0,2011,0.63,37.86741709,-122.2681502,4.1,1,2
1347,2020 Bancroft Way,1,1,37.867265,-122.269185,500,1795,0.627,37.86860535,-122.2736952,4.025,2,2
1348,2233 Grant St,0,0,37.867272,-122.27468,0,1738,0.896,37.86591623,-122.2986075,3.875,2,1
1349,2020 Fourth St,1,1,37.867284,-122.300187,632,2398,2.251,37.8666976,-122.2566129,3.95,0,0
1350,2724 Channing Way,0,0,37.867327,-122.25323,0,3167,0.474,37.86823906,-122.2681502,4.1,1,2
1351,2020 Bancroft Way,1,1,37.867333,-122.269356,500,1795,0.633,37.86860535,-122.2701199,4.025,2,2
1352,2235 McKinley Ave,0,0,37.867345,-122.273356,0,2081,0.827,37.8671375,-122.2630209,4.075,1,2
1353,2241 Durant Ave,0,0,37.867359,-122.263864,0,1926,0.406,37.8666976,-122.2570079,3.95,0,0
1354,2700 Channing Way,0,0,37.867361,-122.25402,0,1400,0.443,37.86741709,-122.2681413,4.125,1,2
1355,2321 Shattuck Ave.,2,2,37.867366,-122.26818,1090,2250,0.578,37.8666976,-122.2564269,3.95,0,0
1356,2728 Channing Way,0,0,37.867377,-122.252858,0,967,0.487,37.86687405,-122.2777306,4,3,1
1357,2219 Jefferson Ave,0,0,37.867379,-122.277919,0,2495,1.06,37.86823906,-122.2681502,4.1,1,2
1358,2020 Bancroft Way,1,1,37.8674,-122.269249,500,1795,0.625,37.8670155,-122.2601879,4.1,0,0
1359,2380 Telegraph Ave,300,1,37.867426,-122.259417,300,850,0.323,37.86823906,-122.2681502,4.1,1,2
1360,2020 Bancroft Way,1,1,37.867434,-122.269206,500,1795,0.622,37.86860535,-122.2701254,4.025,2,2
1361,2233 McKinley Ave,0,0,37.867453,-122.273367,0,2005,0.825,37.86805634,-122.2681413,4.125,1,2
1362,2020 Bancroft Way,1,1,37.867468,-122.269056,500,1795,0.614,37.86860535,-122.2739242,4.025,2,2
1363,2224 Grant St,0,0,37.867476,-122.2752,0,1497,0.917,37.86652335,-122.2571069,3.975,0,0
1364,2601 Channing Way,0,0,37.867499,-122.256302,0,2142,0.362,37.8671375,-122.263265,4.075,1,2
1365,2312 Ellsworth St,0,0,37.867508,-122.263884,0,2165,0.398,37.86409315,-122.2521431,3.925,1,0
1366,52 Panoramic Way,0,0,37.867515,-122.24806,0,2500,0.7,37.86663245,-122.2938183,3.95,4,1
1367,Addison at 10th,1,2,37.867526,-122.29308,780,1325,1.864,37.86687405,-122.2777306,4,3,1
1368,2215 Jefferson Ave,0,0,37.867544,-122.277931,0,2500,1.057,37.86741709,-122.2681413,4.125,1,2
1369,2126 Bancroft Way,0,0,37.867565,-122.266416,0,2795,0.492,37.86409315,-122.2521431,3.925,1,0
1370,54 Panoramic Way,0,0,37.867585,-122.247825,0,2800,0.709,37.8670155,-122.2601879,4.1,0,0
1371,2500 Durant Ave,0,0,37.867621,-122.258655,0,2530,0.312,37.86662035,-122.2568009,3.95,0,0
1372,2717 channing way,0,1,37.867655,-122.253606,0,1500,0.444,37.8670155,-122.2624665,4.1,0,0
1373,2411 Durant Ave.,0,1,37.867657,-122.261545,0,2295,0.327,37.8670155,-122.2624665,4.1,0,0
1374,2419 Durant Ave.,0,1,37.867681,-122.261358,0,2395,0.322,37.86805634,-122.2681413,4.125,1,2
1375,2020 Kittredge Street,0,2,37.867688,-122.268938,0,1805,0.601,37.86777675,-122.2632725,4.075,1,2
1376,2306 Ellsworth St,0,0,37.867702,-122.263925,0,1430,0.389,37.86748425,-122.2986075,3.875,2,1
1377,2001 5th St. at University,1,1,37.867726,-122.29918,709,2800,2.192,37.86860535,-122.2757028,4,2,2
1378,2208 McGee Ave,0,0,37.867733,-122.277501,0,2356,1.031,37.8659848,-122.2829092,3.975,4,2
1379,1420 Acton Crescent,0,0,37.867758,-122.283268,0,1720,1.335,37.86662035,-122.2568774,3.95,0,0
1380,2709 Channing Way,0,0,37.86777,-122.253759,0,1742,0.432,37.86805634,-122.263641,4.075,1,2
1381,2312 Ellsworth,0,1,37.867818,-122.264142,0,1295,0.391,37.86662035,-122.2567079,3.95,0,0
1382,2717 Channing Way,0,0,37.867851,-122.25342,0,1827,0.442,37.8670155,-122.2624665,4.1,0,0
1383,2411 Durant Ave,0,0,37.867865,-122.260799,0,1797,0.301,37.8670155,-122.2601879,4.1,0,0
1384,2419 Durant Ave,0,0,37.867893,-122.260444,0,1779,0.295,37.8670155,-122.2601879,4.1,0,0
1385,2421 Durant Ave,0,0,37.867894,-122.260169,0,1802,0.293,37.8670155,-122.2601879,4.1,0,0
1386,2425 Durant Ave,0,0,37.867899,-122.260048,0,1802,0.292,37.86860535,-122.2739242,4.025,2,2
1387,2233 Grant St,1,1,37.867938,-122.27528,700,1750,0.911,37.8670155,-122.2601879,4.1,0,0
1388,2525 Durant Ave.,0,1,37.867966,-122.259046,0,2495,0.286,37.86905745,-122.2739242,4.025,2,2
1389,2215 Grant St,0,0,37.867978,-122.274563,0,1704,0.873,37.8670155,-122.2601879,4.1,0,0
1390,2539 Durant Ave,0,2,37.867991,-122.258792,0,1625,0.286,37.86860535,-122.2707298,4.025,2,2
1391,2210 McKinley Ave,0,0,37.868034,-122.274118,0,2175,0.849,37.8659848,-122.2829092,3.975,4,2
1392,2159 Acton St,0,0,37.868055,-122.283628,0,1863,1.35,37.86823906,-122.2681502,4.1,1,2
1393,2020 Kittredge Street,1,2,37.868061,-122.269399,707,1815,0.61,37.8666976,-122.2551999,3.95,0,0
1394,2901 Channing Way,0,0,37.868081,-122.250404,0,1187,0.568,37.8666976,-122.2545694,3.925,1,0
1395,2399 Prospect St,0,0,37.868106,-122.249588,0,1691,0.607,37.8666976,-122.2542144,3.925,1,0
1396,36 Panoramic Way,0,0,37.868116,-122.248878,0,1150,0.641,37.86823906,-122.2681502,4.1,1,2
1397,Kittredge at Milvia,1,2,37.868146,-122.269056,790,1717,0.591,37.8666976,-122.2554414,3.95,0,0
1398,2330 Warring St,0,0,37.868158,-122.250887,0,2030,0.542,37.8666976,-122.2555334,3.95,0,0
1399,2815 Channing Way,0,0,37.868186,-122.251071,0,2695,0.533,37.8673989,-122.2803193,4.025,3,1
1400,2133 Spaulding Ave,0,0,37.868196,-122.280306,0,1901,1.171,37.8686771,-122.279698,3.975,2,2
1401,2144 California St,0,0,37.86821,-122.279864,0,2385,1.147,37.8686771,-122.2867298,3.95,4,2
1402,2110 Bonar St,0,0,37.868226,-122.287512,0,2413,1.556,37.8670155,-122.2601879,4.05,0,0
1403,2525 Durant Ave,0,0,37.868249,-122.257767,0,1785,0.282,37.86823906,-122.2681502,4.1,1,2
1404,Kittredge St at Shattuck Ave,1,1,37.868256,-122.26926,200,870,0.597,37.86409315,-122.2522526,3.925,1,0
1405,152 Panoramic Way,0,0,37.86826,-122.246359,0,2436,0.764,37.86662035,-122.2561859,3.95,0,0
1406,2336 Piedmont Ave,0,0,37.868263,-122.252376,0,646,0.47,37.8670155,-122.2601879,4.05,0,0
1407,2533 Durant Ave,0,0,37.86828,-122.257465,0,2661,0.286,37.8666976,-122.2539324,3.925,1,0
1408,64 Panoramic Way,0,0,37.868298,-122.248314,0,2258,0.664,37.86897105,-122.2687969,4.1,2,2
1409,2020 Kittredge St.,0,2,37.868309,-122.27018,0,1575,0.641,37.8670155,-122.2601879,4.05,0,0
1410,2539 Durant Ave,0,0,37.868312,-122.257299,0,2173,0.287,37.86823906,-122.267957,4.125,1,2
1411,2110 Kittredge St,0,0,37.868334,-122.267423,0,1627,0.507,37.86748425,-122.2938618,3.975,4,1
1412,2010 10th St,0,0,37.868335,-122.293369,0,1213,1.871,37.86823906,-122.267957,4.125,1,2
1413,2138 Kittredge St,0,0,37.868341,-122.266998,0,1523,0.487,37.8673989,-122.2816867,3.975,5,1
1414,2124 Sacramento St,0,0,37.868356,-122.282243,0,2200,1.272,37.86662035,-122.2556149,3.95,0,0
1415,2811 Channing Way,0,0,37.86836,-122.251234,0,2629,0.519,37.86947245,-122.2572123,4.025,0,0
1416,2605 Durant Ave,0,0,37.868387,-122.256378,0,688,0.307,37.86905745,-122.2706798,4,2,2
1417,2206 McKinley Ave,0,0,37.868399,-122.274018,0,863,0.835,37.8666976,-122.2540039,3.925,1,0
1418,66 Panoramic Way,0,0,37.86843,-122.248457,0,2639,0.653,37.86905745,-122.2757028,4,2,2
1419,1701 Allston Way,0,0,37.868432,-122.277011,0,1359,0.992,37.8670155,-122.2601879,4.1,0,0
1420,2468 Bancroft Way,0,0,37.868459,-122.259885,0,1761,0.252,37.86823906,-122.267957,4.125,1,2
1421,2124 Kittredge St,0,0,37.868466,-122.267206,0,744,0.492,37.8659848,-122.2829092,3.975,3,3
1422,2116 Acton St,0,0,37.868475,-122.284322,0,1550,1.382,37.86662035,-122.2570319,3.95,0,0
1423,2701 Durant Ave,0,0,37.868481,-122.254068,0,1952,0.387,37.86905745,-122.2699697,4,2,2
1424,M.L. King Jr. Way at Allston way,1,1,37.868518,-122.272618,580,1550,0.76,37.8686771,-122.2803193,4,2,1
1425,2127 Spaulding Ave,0,0,37.868537,-122.280343,0,2300,1.167,37.8670155,-122.2601879,4.075,0,0
1426,2510 Bancroft Way,0,0,37.868538,-122.258769,0,2241,0.249,37.86905745,-122.2699697,4,2,2
1427,M L King Jr. Way at Allston,1,1,37.868552,-122.272768,400,1550,0.767,37.8673989,-122.2822162,3.95,5,1
1428,2120 Sacramento St,0,0,37.868555,-122.282259,0,1507,1.27,37.86652335,-122.2571069,3.975,0,0
1429,2639 Durant Ave,0,0,37.8686,-122.255065,0,1343,0.341,37.86662035,-122.2566829,3.95,0,0
1430,2731 Durant Ave,0,1,37.868603,-122.25337,0,930,0.412,37.86869116,-122.2681413,4.125,1,2
1431,Kittredge Street at Shattuck Avenue,1,2,37.868625,-122.26828,789,1915,0.538,37.8659848,-122.2829092,3.975,3,3
1432,2110 Acton St,0,0,37.868631,-122.284342,0,2036,1.381,37.86905745,-122.2757943,3.975,2,2
1433,2134 McGee Ave,0,0,37.868667,-122.277617,0,1785,1.02,37.8686771,-122.2867298,3.95,4,2
1434,Addison at Berkeley,1,1,37.868688,-122.287295,450,1495,1.539,37.8668347,-122.2822162,3.975,5,1
1435,1420 Addison St,0,0,37.868705,-122.282801,0,1942,1.297,37.86869116,-122.2681413,4.125,1,2
1436,2231 Shattuck Ave,0,0,37.868727,-122.267477,0,715,0.496,37.86905745,-122.2757028,4,2,2
1437,2140 Roosevelt Ave,0,0,37.868731,-122.276448,0,2695,0.957,37.8686771,-122.2803193,4,2,1
1438,2123 Spaulding Ave,0,0,37.86876,-122.280366,0,1750,1.165,37.86662035,-122.2564399,3.95,0,0
1439,2735 Durant Ave,0,0,37.868763,-122.252884,0,2600,0.428,37.8670155,-122.2601879,4.1,0,0
1440,2468 Bancroft Way,0,1,37.868764,-122.260423,0,1825,0.236,37.86905745,-122.2757943,3.975,2,2
1441,2132 McGee Ave,0,0,37.868784,-122.277619,0,2893,1.018,37.8668347,-122.2867298,3.975,4,2
1442,1324 Addison St,0,0,37.868786,-122.285019,0,1471,1.415,37.8673989,-122.2809577,4,3,1
1443,2118 Spaulding Ave,0,0,37.868834,-122.281102,0,2067,1.204,37.86748425,-122.2958823,3.9,2,1
1444,1917 6th St,0,0,37.868853,-122.297596,0,1370,2.096,37.86662035,-122.2555979,3.95,0,0
1445,2308 Warring St,0,0,37.868869,-122.2512,0,2971,0.504,37.86905745,-122.2757943,4,2,2
1446,2132 Roosevelt Ave,0,0,37.868902,-122.276485,0,1776,0.956,37.8702358,-122.279698,3.95,1,2
1447,2118 California St,0,0,37.868909,-122.279939,0,1650,1.141,37.86905745,-122.2757943,4,2,2
1448,2132 Roosevelt,0,2,37.868947,-122.27643,0,1247,0.952,37.87046272,-122.2757943,3.975,1,2
1449,2127 McGee Ave,0,0,37.868983,-122.276945,0,2400,0.979,37.86986415,-122.2915421,3.95,5,2
1450,1122 Univeristy,0,2,37.868993,-122.291222,1100,1560,1.749,37.86409315,-122.2522526,3.925,1,0
1451,360 Panoramic Way,1,1,37.868996,-122.245377,300,1850,0.8,37.86986415,-122.2940401,3.95,5,2
1452,University ave at san pablo,1,2,37.869026,-122.29238,620,1350,1.812,37.86662035,-122.2562919,3.95,0,0
1453,2310 Piedmont Ave,0,0,37.869027,-122.252588,0,2249,0.432,37.86986415,-122.2889174,3.95,5,2
1454,1176 University Ave,0,0,37.86903,-122.290098,0,1199,1.688,37.86986415,-122.2915421,3.95,5,2
1455,university ave at san pablo,1,2,37.869044,-122.291522,610,1350,1.765,37.86905745,-122.2739254,4,2,2
1456,2139 Grant St,0,0,37.869046,-122.274866,0,2286,0.868,37.8673989,-122.2822162,3.95,5,1
1457,1426 Addison St,0,0,37.86906,-122.28279,0,4395,1.292,37.86986415,-122.2915421,3.95,5,2
1458,university ave at san pablo,1,2,37.869077,-122.291436,620,1350,1.76,37.86986415,-122.2915421,3.95,5,2
1459,1122 Univeristy ave,0,2,37.869094,-122.291608,1100,1560,1.769,37.86748425,-122.2958823,3.9,2,1
1460,1917 6th street at University Ave,1,2,37.869097,-122.298315,700,1050,2.134,37.86963645,-122.2740169,3.975,2,2
1461,2133 Grant St,0,0,37.869098,-122.274674,0,2286,0.857,37.86986415,-122.2915421,3.95,5,2
1462,university ave at san pablo,1,2,37.869111,-122.291114,620,1350,1.742,37.86409315,-122.2522526,3.925,1,0
1463,340 Panoramic Way,0,0,37.869113,-122.245444,0,1583,0.794,37.86986415,-122.2915421,3.95,5,2
1464,1122 University ave,1,2,37.869116,-122.291751,610,1350,1.777,37.86986415,-122.2915421,3.95,5,2
1465,1122 Univeristy,0,2,37.869128,-122.291222,1100,1560,1.748,37.86986415,-122.2889174,3.95,5,2
1466,1180 University Ave,0,0,37.869141,-122.289965,0,2002,1.68,37.87046272,-122.2757943,3.975,1,2
1467,2124 Roosevelt Ave,0,0,37.869177,-122.276519,0,1345,0.954,37.8668347,-122.2867298,3.975,4,2
1468,1311 Addison St,0,0,37.869194,-122.285868,0,1015,1.457,37.86748425,-122.2958823,3.9,2,1
1469,838 Hearst Ave,0,0,37.869195,-122.297451,0,1450,2.086,37.87046272,-122.2757943,3.95,1,2
1470,2120 McGee Ave,0,0,37.869203,-122.277599,0,1312,1.011,37.87046272,-122.2757943,3.975,1,2
1471,2127 Roosevelt Ave,0,0,37.869221,-122.27604,0,1400,0.927,37.86986415,-122.2889174,3.95,5,2
1472,university ave at san pablo,1,2,37.869247,-122.290814,620,1350,1.725,37.8686771,-122.2808404,4,2,1
1473,2118 Spaulding Ave,0,2,37.869259,-122.281143,0,1187,1.201,37.87046272,-122.2757943,3.975,1,2
1474,2125 Roosevelt Ave,0,0,37.869262,-122.275828,0,1400,0.916,37.87046272,-122.2757943,3.975,1,2
1475,2120 Roosevelt Ave,0,0,37.869314,-122.276526,0,1641,0.952,37.86986415,-122.2889174,3.95,5,2
1476,1176 University Ave - 206,0,1,37.869336,-122.290209,0,1395,1.691,37.87046272,-122.2737903,3.975,1,2
1477,2120 Grant St,0,0,37.869352,-122.27528,0,2846,0.885,37.86986415,-122.2940401,3.95,5,2
1478,1925 10th St,0,0,37.869367,-122.293196,0,1169,1.854,37.8695446,-122.2687969,4.05,1,2
1479,2001 Allston Way,0,0,37.869372,-122.269691,0,1115,0.59,37.87046272,-122.2737903,3.975,1,2
1480,2124 McKinley Ave,0,0,37.869446,-122.27429,0,1453,0.831,37.86840214,-122.2958823,3.9,3,1
1481,1910 9th St,0,0,37.869493,-122.295052,0,1790,1.954,37.87046272,-122.2757943,3.975,1,2
1482,2132 Roosevelt,0,2,37.86957,-122.276615,0,1247,0.954,37.87046272,-122.2757943,3.975,1,2
1483,2112 Roosevelt Ave,0,0,37.869574,-122.276556,0,1901,0.95,37.86840214,-122.2958823,3.9,3,1
1484,2001 Fifth Street,1,1,37.8696,-122.2959,756,2950,1.999,37.87046272,-122.2777195,3.95,1,2
1485,2126 McGee Ave,1,2,37.869621,-122.277827,1000,1625,1.018,37.8686771,-122.2867298,3.95,4,2
1486,University at Bonar,0,1,37.869626,-122.28768,0,1550,1.552,37.86685225,-122.2537584,3.925,1,0
1487,76 Arden Rd,0,0,37.869673,-122.247521,0,1523,0.674,37.87046272,-122.2737903,3.975,1,2
1488,2115 Grant St,0,0,37.86974,-122.274818,0,1500,0.855,37.8686771,-122.2884837,3.925,4,2
1489,1207 University Ave,0,0,37.869788,-122.289007,0,1289,1.623,37.8686771,-122.2867298,3.95,4,2
1490,1233 University Ave,0,0,37.869791,-122.288447,0,1434,1.592,37.86986415,-122.2889174,3.95,5,2
1491,1140 Hearst Ave,0,0,37.869802,-122.290982,0,1883,1.73,37.86981843,-122.2681413,4.125,1,2
1492,2150 Oxford Street,1,2,37.869806,-122.26603,625,1350,0.392,37.8686771,-122.2884837,3.925,4,2
1493,1227 University Ave,0,0,37.869819,-122.288678,0,1360,1.605,37.8686771,-122.2884837,3.925,4,2
1494,1231 University Ave,0,0,37.869843,-122.288481,0,1434,1.594,37.86986415,-122.2889174,3.95,5,2
1495,1980 Curtis St,0,0,37.869875,-122.289879,0,1045,1.67,37.86981843,-122.2681413,4.125,1,2
1496,2171 Allston Way,0,0,37.86989,-122.26615,0,1126,0.396,37.87040439,-122.2940401,3.95,4,2
1497,1014 Hearst Ave,0,0,37.869919,-122.294059,0,2520,1.897,37.8686771,-122.2829092,3.975,4,2
1498,0 0,1,1,37.86994,-122.28518,508,2723,1.414,37.86986415,-122.2915421,3.95,5,2
1499,1931 San Pablo Ave,0,0,37.86996,-122.291651,0,1613,1.766,37.8686771,-122.2867298,3.95,4,2
1500,University at Bonar,0,1,37.869975,-122.287316,0,1500,1.529,37.8686771,-122.2867298,3.95,4,2
1501,1275 University Ave,0,0,37.870006,-122.287303,0,1693,1.529,37.8686771,-122.2822162,3.95,5,1
1502,1472 University Ave,0,0,37.870007,-122.282736,0,1472,1.28,37.86986415,-122.2889174,3.95,5,2
1503,1970 Curtis St,0,0,37.870009,-122.289897,0,1259,1.67,37.86702825,-122.2547349,3.925,1,0
1504,15 Canyon Rd,0,0,37.870025,-122.249474,0,1761,0.565,37.87046272,-122.2698802,4,1,2
1505,1907 Center St,0,0,37.870027,-122.272269,0,1373,0.714,37.87046272,-122.2780479,3.9,1,1
1506,1609 Addison St,0,0,37.870044,-122.279155,0,2332,1.086,37.8686771,-122.2814885,3.925,3,1
1507,1486 University Ave,0,0,37.870076,-122.282374,0,1243,1.26,37.87046272,-122.2737903,3.975,1,2
1508,1808 Addison St,0,0,37.870085,-122.274638,0,1421,0.841,37.8686771,-122.2884837,3.925,4,2
1509,1211 University Ave,0,0,37.870087,-122.289043,0,1616,1.623,37.87046272,-122.2780479,3.9,1,1
1510,1617 Addison St,0,0,37.870088,-122.278815,0,2387,1.067,37.8686771,-122.2884837,3.925,4,2
1511,1919 Curtis St,0,0,37.870094,-122.289308,0,1707,1.637,37.87046272,-122.2737903,3.975,1,2
1512,2103 Grant St,0,0,37.87012,-122.274916,0,1507,0.855,37.87046272,-122.277942,3.925,1,1
1513,Addison St at McGee Ave,0,1,37.870125,-122.27788,0,1500,1.016,37.8686771,-122.2884837,3.925,4,2
1514,1219 University Ave,0,0,37.870135,-122.288854,0,1574,1.612,37.87123305,-122.2958823,3.9,3,2
1515,1817 7th St,0,0,37.870144,-122.296897,0,1750,2.051,37.8686771,-122.2884837,3.925,4,2
1516,1223 University Ave,0,0,37.870151,-122.288654,0,1583,1.601,37.8686771,-122.2867298,3.95,4,2
1517,1955 Chestnut St,0,0,37.870171,-122.287712,0,1495,1.55,37.86992442,-122.2687969,4.05,1,2
1518,2055 Center St.,1,1,37.87019,-122.269647,864,3150,0.572,37.87046272,-122.2757943,3.95,1,2
1519,2025 McGee Ave,0,0,37.870193,-122.277136,0,1726,0.975,37.86986415,-122.2889174,3.95,5,2
1520,1944 Curtis St,0,0,37.870195,-122.289702,0,1318,1.658,37.8686771,-122.2867298,3.95,4,2
1521,1951 Chestnut St.,1,1,37.870212,-122.287917,400,1550,1.561,37.8686771,-122.2814885,3.925,3,1
1522,University Avenue,0,1,37.870226,-122.28238,0,2250,1.259,37.8686771,-122.2867298,3.95,4,2
1523,1337 University Ave,0,0,37.870232,-122.285524,0,1423,1.43,37.86986415,-122.2915421,3.95,5,2
1524,1120 Hearst Ave,0,0,37.8703,-122.291736,0,1093,1.768,37.8686771,-122.2867298,3.95,4,2
1525,1951 Chestnut St,0,0,37.870303,-122.287757,0,1229,1.551,37.86986415,-122.2889174,3.95,5,2
1526,1930 Curtis St,0,0,37.870313,-122.289939,0,1363,1.67,37.86986415,-122.2940401,3.95,5,2
1527,Hearst at Curtis,0,1,37.870326,-122.29288,0,1795,1.831,37.8707795,-122.2986075,3.875,3,2
1528,5th St at delaware,1,1,37.870365,-122.299461,565,2300,2.19,37.87046272,-122.2698802,4,1,2
1529,1912 Addison St,0,0,37.870407,-122.272144,0,1025,0.703,37.86986415,-122.2889174,3.95,5,2
1530,1136 Hearst Ave,0,0,37.870413,-122.290947,0,1883,1.725,37.8707795,-122.2986075,3.875,3,2
1531,5th street at delaware,1,1,37.870416,-122.299397,565,2300,2.186,37.87046272,-122.2757943,3.95,1,2
1532,2013 McGee Ave,0,0,37.870443,-122.277171,0,1827,0.975,37.87046272,-122.2780479,3.9,1,1
1533,1632 University Ave,0,0,37.870455,-122.278998,0,1985,1.074,37.8686771,-122.2816867,3.975,4,2
1534,1441 University Ave,0,0,37.870467,-122.283681,0,1480,1.328,37.87142285,-122.2946747,3.925,3,2
1535,1819 9th St,0,0,37.87053,-122.294712,0,1200,1.93,37.8686771,-122.2884837,3.925,4,2
1536,1244 Hearst Ave,0,0,37.870539,-122.288786,0,2030,1.606,37.87046272,-122.2755677,3.975,1,2
1537,1739 Addison St,0,0,37.87054,-122.275715,0,2146,0.895,37.87114722,-122.2757943,3.95,2,2
1538,2009 McGee Ave,0,0,37.870559,-122.277187,0,1345,0.974,37.87040857,-122.2780479,3.925,1,1
1539,1627 University Avenue,1,1,37.870566,-122.279692,540,2484,1.111,37.87046272,-122.2781421,3.9,1,1
1540,1630 University Ave,1,1,37.870587,-122.27943,400,1595,1.096,37.87046272,-122.2781421,3.9,1,1
1541,1614 University Ave,0,0,37.870592,-122.27937,0,1985,1.093,37.8686771,-122.2867298,3.95,4,2
1542,1239 Berkeley Way,0,0,37.870603,-122.287918,0,2150,1.559,37.87046272,-122.2737903,3.975,1,2
1543,1807 Addison St,0,0,37.870607,-122.274824,0,3625,0.846,37.87046272,-122.2737903,3.975,1,2
1544,1819 Addison St,0,0,37.870611,-122.274306,0,2150,0.818,37.87046272,-122.2737903,3.975,1,2
1545,1811 Addison St,0,0,37.870628,-122.274655,0,1950,0.836,37.87046272,-122.2737903,3.975,1,2
1546,1815 Addison St,0,0,37.870649,-122.274482,0,2088,0.827,37.87040439,-122.2884837,3.9,4,3
1547,1905 Curtis St,0,0,37.87065,-122.289374,0,1675,1.638,37.87123305,-122.2958823,3.9,3,2
1548,914 Delaware St,0,0,37.870683,-122.296515,0,1624,2.028,37.87123305,-122.2958823,3.9,3,2
1549,1810 9th St,0,0,37.870759,-122.295435,0,1218,1.968,37.87046272,-122.2777195,3.925,1,2
1550,UNIVERSITY AVENUE at McGee Avenue,0,1,37.870825,-122.27788,0,2250,1.01,37.87040439,-122.2884837,3.9,4,3
1551,Hearst at Curtis,0,1,37.870826,-122.28978,0,1795,1.659,37.8686771,-122.2816867,3.95,4,1
1552,1430 Berkeley Way,0,0,37.870863,-122.282851,0,1827,1.281,37.87145812,-122.2757943,3.95,2,1
1553,University AVENUE at McGee Avenue,0,1,37.87089,-122.27751,0,2250,0.99,37.87145812,-122.2757943,3.975,2,2
1554,1716 University Ave,0,0,37.870904,-122.277061,0,1376,0.965,37.86986415,-122.2889174,3.95,5,2
