address,bathrooms,bedrooms,latitude,longitude,sqft,price per room,distance,avg_rating,#cafes,#pubs
908 The Alameda,0,0,37.891237,-122.277162,0,1010,1.636,3.975,2,0
91 Fairlawn Dr,0,0,37.886814,-122.251965,0,1505,1.094,3.95,3,0
91 Lakeshore Court,2,2,37.910668,-122.344072,959,1287,5.334,3.9,4,1
914 Delaware St,0,0,37.870683,-122.296515,0,1624,2.028,3.9,3,2
925 Bancroft Way,0,0,37.864115,-122.294295,0,2350,1.982,3.95,3,1
936 Cragmont Ave,0,0,37.892897,-122.266558,0,1269,1.485,4.025,0,0
938 Virginia Street,0,2,38.101979,-122.247629,625,647,15.868,4.075,6,1
95 Linda Ave,0,2,37.825091,-122.248328,0,1397,3.299,4.075,1,0
974- 60th Street at Lowell,1,2,37.843885,-122.27809,900,1137,2.197,4.05,6,1
995 MacArthur Boulevard,3,3,37.828045,-122.276695,1412,1200,3.181,4.025,2,0
995 Virginia St,0,0,37.873164,-122.296082,0,1776,2.003,4,4,0
Addison at 10th,1,2,37.867526,-122.29308,780,1325,1.864,4,3,1
Addison at Berkeley,1,1,37.868688,-122.287295,450,1495,1.539,3.975,5,1
Addison St at McGee Ave,0,1,37.870125,-122.27788,0,1500,1.016,3.925,4,2
adeline at ashby,0,2,37.854626,-122.26968,0,1400,1.328,4,3,0
adeline at ashby,0,2,37.855026,-122.26968,0,700,1.304,4.025,3,0
Adeline Street at Yerba Buena,2,1,37.830327,-122.27918,1518,3450,3.076,4.1,4,0
Aileen at Market,1,2,37.841038,-122.274013,1000,1650,2.285,4.15,1,0
Alcatraz at College,0,1,37.851476,-122.251611,0,2550,1.486,3.95,2,3
Alhambra St at Heald St,1,1,38.054698,-122.214575,650,1450,12.83,3.8,2,1
Amador at Mariposa av.,0,1,37.887225,-122.27218,650,1425,1.253,4.075,2,1
Arch at Vine,0,2,37.881984,-122.264957,1560,2197,0.744,4.125,0,2
arch at virginia,0,1,37.878925,-122.26498,0,2750,0.559,4.025,3,0
Arch Street at Cedar Street,1,1,37.879528,-122.264464,660,2400,0.58,4.05,3,0
Arlington at Coventry,0,1,37.904225,-122.27848,1000,2285,2.447,4.075,3,0
arlington at yosimite,1,1,37.894238,-122.275353,748,2250,1.756,3.75,2,1
Arlington Avenue at Boynton,2,3,37.909524,-122.28088,1670,1766,2.834,3.975,4,1
Arlington Blvd at Claremont Ave,1,1,37.938424,-122.308481,700,1950,5.3,3.925,2,1
Arlington Blvd. at Scenic,1,1,37.930676,-122.306843,580,1690,4.798,3.85,2,1
Ashby at San Pablo,1,2,37.852221,-122.284012,750,1047,1.919,4.125,6,1
Ashby Ave at Wheeler,0,2,37.855626,-122.26508,0,1187,1.177,4.025,3,0
Ashby Place,1,1,37.857778,-122.252169,770,1400,1.066,3.975,2,0
Atherton,0,1,37.866326,-122.26488,0,2095,0.496,4.1,1,2
Benvenue at Dwight,0,1,37.8653,-122.255387,0,1800,0.52,3.975,0,0
Berryman Street at Bonita Avenue,1,2,37.883425,-122.27358,1032,1625,1.098,4.075,5,0
Blake at Ellsworth,0,1,37.863826,-122.26328,0,2495,0.608,4.025,1,1
Blake at Mabel,1,2,37.860726,-122.28558,500,950,1.629,4.075,7,1
Blake Street,0,1,37.862626,-122.27238,0,1300,0.962,4.075,1,2
Brown Ave at Wisconsin,0,1,37.79405,-122.19449,0,1600,6.451,3.875,3,0
California St at Russell St,0,1,37.855898,-122.277274,0,1750,1.482,4.05,3,1
California street at Carleton Street,1,2,37.859926,-122.27858,750,1225,1.341,4.225,6,1
Carleton St at Grant St,1,2,37.860426,-122.27408,600,1150,1.134,4.075,3,1
Cedar at Martin Luther King,2,2,37.877725,-122.27408,800,1650,0.888,3.975,5,1
Cedar at Martin Luther King,0,2,37.877936,-122.273283,0,1650,0.856,4.025,5,1
Cedar St. at Shattuck Ave.,0,8,37.878532,-122.268705,0,1312,0.672,4.05,5,1
Center at Carlson,1,1,37.930124,-122.344681,450,1095,6.14,3.675,1,1
Channing,0,2,37.865226,-122.27278,0,1497,0.869,4.025,2,2
Channing Way at California Street,0,2,37.864487,-122.278883,0,1925,1.184,4.075,4,2
Channing Way at Ellsworth,0,2,37.866304,-122.265013,0,1100,0.502,4.075,0,0
Channing Way at Telegraph Avenue,0,1,37.867126,-122.25938,0,950,0.343,4.125,1,2
Christie Ave.,2,2,37.841978,-122.296801,1369,1990,2.913,3.875,4,1
Christie Avenue,1,1,37.838626,-122.29478,768,2100,3.01,3.85,5,1
College at Alcatraz,1,1,37.851882,-122.252254,800,2390,1.449,3.95,3,3
college at russell,0,1,37.858626,-122.25378,0,2450,0.98,4,2,0
College Ave.,0,2,37.7641,-122.1633,0,1600,9.12,4.075,4,1
College Avenue at Haste Street,0,1,37.866725,-122.25468,0,2800,0.454,3.925,1,0
cottage Avenue at Santa Fe,1,3,37.927755,-122.385817,1200,900,7.9,3.725,3,2
Coventry,0,1,37.900925,-122.28518,1000,2285,2.434,3.7,1,0
Cragmont at Euclid,1,1,37.890756,-122.264442,750,1950,1.315,4.05,2,1
Creston Road at Marin Ave,1,1,37.897725,-122.26128,850,2100,1.77,3.675,1,0
Curtis at Sonoma,0,3,37.887268,-122.287681,0,1231,1.863,4.1,1,0
Curtis at Sonoma,0,3,37.887386,-122.287595,0,1233,1.864,3.675,2,0
Deakin at Ashby,0,2,37.8571,-122.25,0,1300,1.157,3.925,2,0
delaware st at franklin,0,1,37.872525,-122.28598,1400,5000,1.45,4.025,4,0
Derby St at Acton St,0,2,37.858388,-122.283497,0,1900,1.619,4.15,6,1
Dolores at Park Bl,1,1,37.808156,-122.217665,550,2100,4.968,3.775,2,1
Durant Ave at Fulton St,1,2,37.866926,-122.26628,900,1600,0.516,3.925,1,0
Dwight at Fulton,0,4,37.864326,-122.26578,0,1300,0.638,4.125,1,2
Dwight Way at Dana,1,2,37.864926,-122.26128,750,1400,0.505,4.05,0,0
Eliison Lane at Martin Dr.,0,4,37.956076,-122.371044,2100,712,8.409,4.175,4,0
Elission Lane at Martin Dr.,0,4,37.956059,-122.370808,2100,737,8.399,4.25,0,0
Euclid at Marin,1,2,37.895125,-122.26528,1800,1600,1.619,3.875,2,0
Euclid Ave. at Eunice Ave.,0,7,37.886625,-122.26288,0,1200,1.019,4.05,4,0
Euclid Avenue at Keith Street,1,1,37.889825,-122.26234,600,1500,1.232,4.05,6,0
Francisco at Grant St.,1,1,37.874825,-122.27608,490,1600,0.927,4,4,0
Francisco at Mylvia,1,2,37.875531,-122.270021,900,1225,0.623,4,3,0
fulton street at ashby,0,2,37.855826,-122.26408,0,1297,1.151,4.025,3,0
Grace Avenue at Lowell Street,1,1,37.843026,-122.27708,1000,2700,2.225,4.1,5,1
grand ave at davidson,0,1,37.815627,-122.246279,0,1675,3.961,3.95,2,0
grant at mckinley,0,2,37.881125,-122.27678,0,1447,1.132,4,3,0
Grizzly Peak Blvd at Euclid Ave,0,2,37.902098,-122.267361,0,1950,2.113,4.15,3,0
grizzly peak blvd at grizzly terrace,1,2,37.881325,-122.230979,1400,2125,1.682,4.1,5,0
Harmon at King,0,3,37.849526,-122.27428,2400,1500,1.755,4.025,3,0
Harmon Street at Adeline Street,1,1,37.849726,-122.27168,800,1900,1.682,4.025,3,0
haste at atherton,2,5,37.865426,-122.26478,3000,1700,0.544,4.125,1,2
haste at SHATTUCK,0,1,37.865131,-122.26706,0,1690,0.635,4.125,1,2
Haste St at Shattuck Ave,0,2,37.865026,-122.26788,0,1297,0.671,4.125,1,2
haste street at shattuck,0,1,37.86508,-122.267017,0,1750,0.636,4.125,1,2
Hearst at Curtis,0,1,37.870326,-122.29288,0,1795,1.831,3.875,3,2
Hearst at Curtis,0,1,37.870826,-122.28978,0,1795,1.659,3.95,4,1
Hearst at Sacramento,0,2,37.872296,-122.281716,0,1297,1.216,4,4,1
Hearst at Shattuck,1,2,37.873905,-122.269592,825,1462,0.567,4,4,0
hearst at shattuck,0,1,37.873925,-122.26908,0,1695,0.54,4,4,0
hearst at shattuck,0,1,37.874057,-122.267811,0,1695,0.475,4.025,4,0
hearst at spruce,0,1,37.874225,-122.26588,0,1695,0.38,4.025,4,0
Highland Boulevard at Cowper,0,3,37.916024,-122.28148,0,1900,3.259,3.975,4,0
Highland Boulevard at Cowper,0,4,37.917324,-122.28478,0,1425,3.412,3.95,3,1
Highland Road at Sundale,0,2,37.885424,-122.130876,0,1250,7.09,3.975,5,0
Hillside Avenue,2,2,37.866875,-122.248993,1500,1497,0.677,3.95,4,1
Jefferson at Channing,1,2,37.864385,-122.277946,725,975,1.142,4.05,3,2
Josephine at Cedar,0,3,37.877525,-122.27518,0,1198,0.937,4.15,6,0
Josephine at Rose,0,3,37.886425,-122.27628,0,1198,1.349,4.05,4,0
Keith Ave at Euclid,1,2,37.890326,-122.263497,1200,1750,1.276,4,2,0
King Street at Julia Street,1,1,37.855726,-122.27488,500,1900,1.409,4.075,3,0
Kittredge at Milvia,1,2,37.868146,-122.269056,790,1717,0.591,3.95,0,0
Kittredge St at Shattuck Ave,1,1,37.868256,-122.26926,200,870,0.597,3.925,1,0
Kittredge Street at Shattuck Avenue,1,2,37.868625,-122.26828,789,1915,0.538,3.975,3,3
La Loma at Ridge,0,4,37.876632,-122.257018,2000,1487,0.34,4.05,3,0
Liberty Street at Manilla,0,1,37.924624,-122.314781,0,750,4.718,3.6,1,2
LINCOLN AVE at grant street,0,1,37.876625,-122.27628,0,1795,0.97,4.1,6,0
Lincoln St. at Milivia St,1,1,37.87736,-122.270536,420,1500,0.705,4.05,3,0
Lincoln St. at Milvia,1,1,37.877445,-122.27,400,1500,0.683,4,1,2
Locksley at Hudson,0,2,37.842126,-122.25578,0,2250,2.077,3.95,1,2
los angeles street at arlington,1,3,37.841826,-122.27898,1100,816,2.345,4.1,6,1
M L King Jr. Way at Allston,1,1,37.868552,-122.272768,400,1550,0.767,3.95,5,1
M.L. King Jr. Way at Allston way,1,1,37.868518,-122.272618,580,1550,0.76,4,2,1
Mabel at Ashby,0,1,37.852826,-122.28408,0,950,1.892,4.125,6,1
Macdonald Ave at 21st St,1,1,37.935724,-122.349581,380,880,6.596,3.625,2,1
Marin Ave at Oxford Street,0,4,37.892043,-122.269796,2500,1550,1.486,4.025,5,0
Marina Lakes Drive,1,2,37.912849,-122.342265,860,1140,5.327,4,4,1
Martin Luther King Jr at Russell St,0,2,37.854949,-122.271352,0,1400,1.35,4.05,4,0
Martin Luther King Jr Way at Francisco,0,1,37.875074,-122.273433,0,860,0.79,4,4,0
Martin Luther King Jr. Way at 8th Street,0,3,37.802274,-122.278154,950,1033,4.923,4.1,2,1
Martin Luther King Jr. Way at Apagar,0,2,37.818327,-122.27188,0,100,3.771,4.075,4,1
Martin Luther King Jr. Way at Rose Street,1,1,37.881425,-122.27448,400,1650,1.042,4.1,5,0
Martin Luther King Jr. Way at W MacArthur,1,3,37.827327,-122.26958,1300,950,3.137,4.075,2,1
milvia st at cedar st,1,1,37.878025,-122.27178,650,2695,0.787,4.1,5,0
Milvia St at Dwight Way,0,4,37.863626,-122.27028,0,1098,0.831,4.1,1,2
Montgomery Street at Pleasant Valley Avenue,0,1,37.831209,-122.249293,600,1850,2.875,4.025,3,0
Ocean Ave at Hollis,2,3,37.845833,-122.290235,1710,1400,2.472,3.95,4,1
Ordway Street at Manor Way,1,1,37.884812,-122.285171,160,1300,1.656,4,5,0
oxford at cedar,1,1,37.878625,-122.26728,650,2150,0.62,4.05,4,0
Oxford at Rose-Eunice,1,1,37.884931,-122.267425,800,2600,0.986,3.8,2,0
Oxford at Vine/Cedar,0,1,37.879697,-122.267339,0,2200,0.678,4.125,5,0
Oxford at Virginia,0,1,37.877868,-122.266921,0,2100,0.569,4.1,5,0
Oxford St,1,1,37.892925,-122.27328,400,2000,1.622,3.8,3,0
Pala at Park Way,0,3,37.829726,-122.231379,0,1833,3.302,4.05,2,1
Park St,1,2,37.857426,-122.28378,1068,1500,1.671,4.15,6,1
Park Street,1,2,37.7878,-122.1884,950,1500,6.994,3.775,2,0
Park View Terrace at Grand Ave.,1,1,37.809987,-122.258906,900,2650,4.284,4.15,1,0
Parker at Ellsworth,0,4,37.862826,-122.26318,1800,1237,0.671,4.025,1,1
parker at shattuck,0,2,37.862301,-122.266159,0,1495,0.769,4.1,1,1
parker street,0,1,37.861626,-122.27228,0,2990,1.006,4.075,2,2
Parker Street at Shattuck Avenue,1,2,37.861946,-122.268412,550,1150,0.854,4.1,1,1
parnell court at oak road,1,1,37.923323,-122.058073,450,1495,11.56,3.7,1,1
Paru St at Buena Vista Ave,3,4,37.776583,-122.254894,2500,1223,6.593,4.05,3,1
Paru St at Clement Ave,3,4,37.776855,-122.254786,2456,1223,6.574,4.05,3,1
Peralta at Gilman,3,4,37.880825,-122.28788,2200,1237,1.665,4.125,0,2
perkins at palm,1,1,37.812564,-122.254078,652,2450,4.117,4.125,1,0
Pierce Street at Central Ave,2,2,37.898025,-122.30878,1220,1275,3.234,3.825,2,0
Pine Street at 12th Street,2,2,37.812527,-122.30018,1500,1625,4.673,4.1,1,2
prince at king,1,2,37.852126,-122.27458,750,1197,1.607,3.975,3,0
Prince at Telegraph,0,1,37.854026,-122.26068,0,2195,1.249,4,3,1
Princeton at Amherst,1,1,37.905625,-122.27808,725,2050,2.526,3.8,1,0
Regent st,1,1,37.853726,-122.25678,640,1780,1.276,3.975,3,2
Regent St at Parker St.,1,2,37.863526,-122.25818,860,1700,0.596,4.05,1,0
Ridge Rd. at Euclid,0,2,37.875768,-122.259679,0,1599,0.253,4,4,0
RIDGE RD. at EUCLID,0,1,37.875802,-122.259679,0,1960,0.255,4.075,6,0
Ridge Rd. at Euclid,0,1,37.875836,-122.259679,0,1940,0.258,4.175,6,0
Ridge Rd. at Euclid,0,2,37.875853,-122.259614,0,1597,0.259,4.15,6,0
Ridge Rd. at Euclid,0,2,37.875887,-122.259657,0,1875,0.261,4,4,0
RIDGE RD. at EUCLID,0,2,37.87592,-122.259743,0,1649,0.264,4.175,6,0
Ridge Rd. at Euclid,0,2,37.875937,-122.259657,0,1549,0.264,4,3,0
Ridge Rd. at Euclid,0,2,37.875954,-122.259486,0,1599,0.265,4.175,6,0
Ridge Rd. at Euclid,0,1,37.87598,-122.259722,0,1960,0.268,3.95,2,2
riverside at amador,0,2,37.953673,-122.327313,0,1075,6.737,4.25,0,0
rose and josephine street,0,1,37.881239,-122.275236,0,1850,1.068,4.025,4,0
Rose at Acton,0,2,37.878125,-122.28538,0,1375,1.476,4.075,6,0
Rose St. at Henry St.,0,3,37.881725,-122.27118,0,1233,0.922,4.025,3,0
Russell at Newbury,0,1,37.856118,-122.2675,0,1295,1.187,4.025,2,0
Russell St,1,3,37.846121,-122.271309,1000,966,1.905,4.1,4,0
Russell St.,1,2,37.857948,-122.258048,900,1550,0.979,4,2,0
sacramento at blake,0,1,37.861326,-122.28118,0,1600,1.401,4.2,5,1
San Pablo at Ashby,2,2,37.852226,-122.28698,1155,1997,2.035,4.1,6,1
San Pablo at Ashby,0,1,37.8656,-122.2851,1155,3995,1.471,4.1,1,2
San Pablo Ave at Fairmont ave/carson,0,1,37.898525,-122.30148,0,1450,2.931,3.825,2,1
San Pablo Ave at Gilman Street,1,1,37.880525,-122.29618,400,1450,2.089,4.1,6,0
San Pablo Dam Rd at Valley View,0,1,37.964223,-122.319581,0,695,7.152,3.975,1,0
Santa Clara Ave at 8th Street,1,1,37.773428,-122.27328,700,2000,6.847,3.75,3,1
Scenic Ave at Lincoln Ave,0,2,37.801985,-122.211249,0,1500,5.509,3.925,4,1
Seagull Drive at Seabreeze Drive,0,4,37.909804,-122.341218,1955,950,5.17,3.9,4,1
Shattuck at Bancroft,1,1,37.867129,-122.267318,330,1795,0.549,3.95,0,0
Shattuck ave at Aileen,1,2,37.842226,-122.26528,900,1200,2.085,4.2,1,0
spruce at hearst,0,1,37.874667,-122.265365,0,2595,0.368,3.975,3,0
spruce at hearst,0,1,37.874718,-122.265258,0,2595,0.364,3.975,3,1
spruce at hearst,0,1,37.874803,-122.265279,0,2595,0.368,4,4,0
Spruce at Hearst,0,3,37.876073,-122.265065,1500,1933,0.41,4,3,0
Spruce St at Cedar,2,3,37.879968,-122.266159,2036,1700,0.654,4.025,3,0
Spruce Street at Virginia,1,2,37.876022,-122.265215,1100,2000,0.414,4.15,6,0
Stanford Avenue at Linden Street,1,1,37.842902,-122.277231,700,2200,2.236,4.1,6,1
Stanford Avenue at Lowell Street,1,1,37.842944,-122.277242,1100,2850,2.234,4.1,6,1
Starview at Hiller,0,3,37.85234,-122.226484,1842,1558,2.261,4.1,2,1
Stratford at Berkeley Park,0,1,37.903225,-122.28578,1000,2285,2.584,4.05,3,1
Stratford Road at Coventry,0,1,37.902625,-122.28188,1100,2285,2.435,4.125,2,1
Stuart at Adeline,0,2,37.858526,-122.26818,0,1225,1.051,4.075,3,0
Stuart at Telegraph,0,1,37.859526,-122.25988,0,1925,0.868,4.025,2,0
Stuart St at Telegraph,2,4,37.859438,-122.258112,1980,1375,0.877,4,2,0
Swainland at Ruthland,1,1,37.844054,-122.217472,750,2200,3.003,3.65,2,0
Taft Avenue at Hillside Ave,0,1,37.892525,-122.30368,0,825,2.797,4,0,1
Telegraph,1,2,37.862426,-122.25938,900,1550,0.668,4.05,1,0
telegraph at howe,0,2,37.857226,-122.26018,0,1200,1.027,4.025,3,0
University at Bonar,0,1,37.869626,-122.28768,0,1550,1.552,3.925,1,0
University at Bonar,0,1,37.869975,-122.287316,0,1500,1.529,3.95,4,2
University ave at san pablo,1,2,37.869026,-122.29238,620,1350,1.812,3.95,0,0
university ave at san pablo,1,2,37.869044,-122.291522,610,1350,1.765,4,2,2
university ave at san pablo,1,2,37.869077,-122.291436,620,1350,1.76,3.95,5,2
university ave at san pablo,1,2,37.869111,-122.291114,620,1350,1.742,3.925,1,0
university ave at san pablo,1,2,37.869247,-122.290814,620,1350,1.725,4,2,1
University Avenue,0,1,37.870226,-122.28238,0,2250,1.259,3.95,4,2
University AVENUE,0,1,37.870991,-122.282038,0,2250,1.236,4.1,2,2
University AVENUE,0,1,37.871263,-122.282038,0,2250,1.235,3.95,2,0
University AVENUE,0,1,37.871525,-122.27338,0,2250,0.762,3.925,4,3
University Avenue at Grant Street,1,2,37.871125,-122.27568,650,1250,0.889,3.95,4,1
UNIVERSITY AVENUE at McGee Avenue,0,1,37.870825,-122.27788,0,2250,1.01,3.9,4,3
University AVENUE at McGee Avenue,0,1,37.87089,-122.27751,0,2250,0.99,3.975,2,2
University AVENUE at McGee Avenue,0,1,37.871296,-122.277811,0,2250,1.004,4,2,1
Village View Court,0,3,37.887527,-122.183712,2541,2000,4.276,3.95,2,0
Virginia at Euclid,1,1,37.878071,-122.260709,408,1250,0.417,4.15,6,0
virginia at le roy,1,1,37.878173,-122.258542,750,3250,0.422,4.15,6,0
Virginia St. at Le Roy Ave.,0,3,37.877925,-122.25928,0,1233,0.402,4.025,3,0
W Richmond Ave at Martina St,0,1,37.927424,-122.387482,0,1200,7.969,3.8,4,1
Walnut at Cedar,0,2,37.875225,-122.29448,0,1647,1.926,3.975,4,0
Walnut at Cedar,0,2,37.878425,-122.26828,0,1647,0.65,4.15,6,0
WALNUT at CEDAR,0,3,37.878715,-122.268283,0,1225,0.663,4.15,6,0
Walnut at Vine,1,1,37.87946,-122.268219,450,1700,0.697,4.025,2,0
Walnut at Virginia,1,2,37.876903,-122.267747,1100,1600,0.561,4,3,0
Walnut at Virginia,3,5,37.877004,-122.267768,1800,1080,0.566,3.95,5,1
ward at ellsworth,0,3,37.860226,-122.26268,0,1198,0.838,4.025,2,0
West St at 37th St,2,2,37.830427,-122.27148,1200,1775,2.949,4,1,0
Willow Street at Franciscan Way,0,1,37.757928,-122.25618,700,2125,7.877,3.9,3,1
woolsey at college,0,2,37.853136,-122.252448,0,675,1.363,3.95,3,3
woolsey at king,0,2,37.850866,-122.27457,0,1175,1.681,4,3,0
Woolsey at King,0,2,37.850883,-122.274613,0,1175,1.682,4,3,0
