,Unnamed: 0,address,bathrooms,bedrooms,latitude,longitude,sqft,price per room,distance,avg_rating,#cafes,#pubs,edge_distance
231,231,1421 Milvia St,0,0,37.880963,-122.271425,0,2238,0.895,4.1,5,0,1.09824902033
232,232,1421 Walnut St,0,0,37.881525,-122.267997,0,2860,0.8,4.175,0,2,0.930858857095
233,233,1422 Milvia St,0,0,37.880892,-122.272091,0,2200,0.918,4.025,2,0,1.14006696914
234,234,1423 Milvia St,0,0,37.880922,-122.271619,0,2238,0.9,4.05,3,0,1.10889143785
235,235,1423 Oxford St,0,0,37.881465,-122.266842,0,1472,0.761,4.075,4,0,0.86777807272
236,236,1423 Walnut St,0,0,37.881388,-122.267983,0,3000,0.792,4.125,4,0,0.918001117066
237,237,1426 Addison St,0,0,37.86906,-122.28279,0,4395,1.292,3.95,5,2,1.47828214304
238,238,1426 Spruce St,0,0,37.881412,-122.266367,0,1708,0.744,4.0,3,0,0.841286385587
239,239,1428 Berkeley Way,0,0,37.870969,-122.282917,0,1827,1.284,3.925,4,3,1.47357695372
240,240,1428 Bonita Ave,0,0,37.880395,-122.273179,0,1903,0.943,4.025,2,0,1.18893979003
241,241,1428 Hearst Ave,0,0,37.871539,-122.283119,0,1421,1.294,3.925,3,1,1.49250521916
242,242,1429 Dwight Way,0,0,37.862232,-122.282779,0,1834,1.445,4.075,5,1,1.75706945226
243,243,1429 Spruce St,0,0,37.881365,-122.265745,0,2150,0.725,4.05,3,0,0.810829263497
244,244,1430 Berkeley Way,0,0,37.870863,-122.282851,0,1827,1.281,3.95,2,1,1.46785862267
245,245,1430 Hearst Ave,0,0,37.871554,-122.282998,0,1400,1.287,4.1,3,1,1.48195812404
246,246,1430 Josephine St,0,0,37.880056,-122.275429,0,1979,1.03,4.025,3,0,1.2963151432
247,247,1431 Berkeley Way,0,0,37.87126,-122.283063,0,1000,1.291,3.975,1,1,1.4866690767
248,248,1432 Arch St,0,0,37.881408,-122.265223,0,1579,0.715,4.1,5,0,0.7957092233
249,249,1433 9th St,0,0,37.877733,-122.296963,0,2012,2.086,3.95,5,1,2.80838289515
250,250,1433 Spruce St,0,0,37.881105,-122.265655,0,2095,0.707,4.05,3,0,0.781462266834
251,251,1434 Russell street,1,1,37.85461,-122.280149,550,1895,1.654,4.1,6,1,2.19956508979
252,252,1435 Bonita Ave,0,0,37.8804,-122.272497,0,2334,0.913,4.125,5,0,1.1384754782
253,253,1436 Arch St,0,0,37.881231,-122.265261,0,2650,0.705,4.025,3,0,0.779072453772
254,254,1437 Bancroft Way,0,0,37.865968,-122.281967,0,850,1.301,4.025,2,2,1.49866462724
255,255,1437 Ward St,1,2,37.857742,-122.281302,850,875,1.551,4.125,6,1,1.98712337273
256,256,1437 Ward St,0,0,37.857998,-122.280637,0,2100,1.512,4.125,6,1,1.92700456245
257,257,1438 Bonita Ave,0,0,37.880231,-122.273157,0,2013,0.935,4.05,5,1,1.17791767536
258,258,1439 8th St,0,0,37.876525,-122.29779,0,1980,2.117,4.15,6,0,2.84645361329
259,259,1441 University Ave,0,0,37.870467,-122.283681,0,1480,1.328,3.925,3,2,1.54180066685
260,260,1442 Henry St,0,0,37.880356,-122.270889,0,1929,0.845,4.025,3,0,1.01977913251
261,261,1444 Walnut St,0,0,37.880558,-122.268342,0,2611,0.758,4.125,1,3,0.867928312007
262,262,1472 University Ave,0,0,37.870007,-122.282736,0,1472,1.28,3.95,5,2,1.46187271048
263,263,1486 University Ave,0,0,37.870076,-122.282374,0,1243,1.26,3.975,1,2,1.42960816021
264,264,1494 Solano Avenue,0,1,37.890925,-122.288263,0,1895,2.04,4.0,1,0,2.94534996487
265,265,1497 Hopkins St,0,0,37.881212,-122.283474,0,1824,1.455,4.1,1,0,1.89937606074
266,266,15 Canyon Rd,0,0,37.870025,-122.249474,0,1761,0.565,4.0,1,2,0.531862015379
267,267,1501 Stuart St,0,0,37.857225,-122.279541,0,1853,1.503,4.175,5,1,1.93224768608
268,268,1503 Oxford St,0,0,37.880258,-122.266762,0,3050,0.689,4.05,3,0,0.753061802216
269,269,1503 Oxford St.,0,2,37.880388,-122.267378,0,1425,0.716,4.025,2,0,0.797896065757
270,270,1504 Carleton St,0,0,37.859617,-122.279877,0,3000,1.41,4.2,6,1,1.74910399658
271,271,1505 Julia St,0,0,37.854456,-122.27888,0,1800,1.615,4.075,5,1,2.15382896912
272,272,1507 Arch St,0,0,37.880429,-122.264446,0,2893,0.635,4.025,6,1,0.668902219192
273,273,1507 Prince St,0,0,37.851798,-122.278367,0,1361,1.74,3.975,6,0,2.39074804006
274,274,1508 Parker St,0,0,37.860265,-122.280008,0,1995,1.388,4.225,6,1,1.70585089945
275,275,1509 Derby St,0,0,37.85904,-122.279664,0,1350,1.425,4.2,6,1,1.78359760863
276,276,1509 Grant St,0,0,37.879024,-122.275768,0,2275,1.011,4.05,3,0,1.22957526452
277,277,1509 Hearst Ave,0,0,37.872466,-122.281757,0,2074,1.219,4.0,4,1,1.38136008887
278,278,1509 Kains Ave,0,0,37.876222,-122.293205,0,1929,1.866,4.0,3,0,2.44671602845
279,279,1510 Bonita Ave,0,0,37.879056,-122.27302,0,1683,0.882,4.075,5,0,1.0808741084
280,280,1510 Harmon St,0,0,37.848608,-122.277526,0,2550,1.898,4.025,5,0,2.68403267402
281,281,1511 Stuart St,0,0,37.856939,-122.279428,0,1766,1.512,4.15,5,1,1.95161844461
282,282,1512 Tyler St,0,0,37.852217,-122.278047,0,1040,1.707,3.975,6,0,2.33648998398
283,283,1512 Walnut St,0,0,37.879796,-122.268463,0,2954,0.723,4.1,6,0,0.815816932638
284,284,1513 Milvia St,0,0,37.879444,-122.271368,0,2030,0.824,4.125,5,0,0.998176861735
285,285,1514 Oxford St,0,0,37.87963,-122.2673,0,2037,0.673,4.125,5,0,0.730059492877
286,286,1514 Walnut St,0,0,37.879693,-122.268446,0,2645,0.717,4.1,6,0,0.807024423544
287,287,1515 Harmon St,0,0,37.84916,-122.277463,0,1650,1.863,3.975,6,0,2.62505635274
288,288,1515 Hearst Ave,0,0,37.872519,-122.281368,0,1675,1.198,3.925,4,3,1.34817566139
289,289,1516 Henry St,0,0,37.87948,-122.27068,0,2324,0.796,4.1,6,0,0.948960157024
290,290,1517 Alcatraz Ave,0,0,37.848271,-122.277108,0,1300,1.906,4.025,5,0,2.70556104178
291,291,1517 Francisco St,0,0,37.874295,-122.281675,0,2298,1.223,3.975,3,0,1.41283916664
292,292,1517 Walnut St,0,0,37.879817,-122.267799,0,2867,0.7,4.025,3,0,0.775430459915
293,293,1518 Bonita Ave,0,0,37.878837,-122.272993,0,4498,0.873,4.1,6,0,1.0594210245
294,294,1518 Grant St,0,0,37.878511,-122.276392,0,1800,1.025,4.15,6,0,1.22839513051
295,295,1518 Julia St,0,0,37.854031,-122.278258,0,1483,1.615,4.05,5,1,2.16700612884
296,296,1519 Hearst Ave,0,0,37.872542,-122.281191,0,1702,1.188,4.0,3,0,1.33308522912
297,297,1519 Walnut St,0,0,37.879716,-122.267791,0,2500,0.695,4.1,5,0,0.766969916665
298,298,152 Panoramic Way,0,0,37.86826,-122.246359,0,2436,0.764,3.95,0,0,0.868212807012
299,299,1521 Ashby Ave,0,0,37.853664,-122.278182,0,1550,1.632,4.05,5,1,2.19943489448
300,300,1521 Josephine St,0,0,37.878728,-122.274592,0,950,0.945,4.05,4,0,1.13585937364
301,301,1522 Grant St,0,0,37.878399,-122.276364,0,2100,1.021,4.125,6,0,1.21814456417
302,302,1522 Oxford St,0,0,37.879484,-122.267293,0,3600,0.665,4.025,2,0,0.717892390724
303,303,1522 Prince St,0,0,37.851363,-122.277553,0,2035,1.739,3.975,6,0,2.4033809468
304,304,1523 Milvia Street,1,2,37.879498,-122.271858,900,1650,0.848,4.05,2,3,1.03834351368
305,305,1524 Berkeley Way,0,0,37.871261,-122.280969,0,2495,1.177,3.95,3,1,1.30285519286
306,306,1524 Milvia St,0,0,37.87932,-122.271955,0,2145,0.845,4.1,6,0,1.03609407146
307,307,1525 Alcatraz Ave,0,0,37.848315,-122.276769,0,2321,1.894,4.025,5,0,2.69051090719
308,308,1525 Derby St,0,0,37.859188,-122.279122,0,1590,1.396,4.225,6,1,1.73979069874
309,309,1525 Harmon St,0,0,37.849227,-122.276951,0,1624,1.845,3.975,6,0,2.60140961154
310,310,1525 Spruce St,0,0,37.879714,-122.265496,0,1897,0.62,4.1,6,0,0.640005115647
311,311,1525 Stuart St,0,0,37.857353,-122.278528,0,2675,1.456,4.175,4,1,1.86778698648
312,312,1526 Arch St,0,0,37.879754,-122.2649,0,1941,0.605,4.125,5,0,0.61756979844
313,313,1526 Walnut St,0,0,37.879337,-122.268397,0,2000,0.698,4.05,3,0,0.777848388946
314,314,1527 Ashby Ave,0,0,37.853698,-122.277908,0,2097,1.621,4.025,6,0,2.18463097461
315,315,1527 Russell St,0,0,37.85521,-122.278412,0,888,1.559,4.075,4,1,2.06083597393
316,316,1528 Alcatraz Ave,0,0,37.847687,-122.276261,0,2500,1.918,4.05,5,0,2.74133102565
317,317,1528 Oxford St,0,0,37.879321,-122.267273,0,2233,0.655,4.025,3,0,0.703745838454
318,318,1528 Walnut St,0,0,37.879194,-122.268387,0,1450,0.69,4.1,6,0,0.767058940095
319,319,1528 Woolsey St,0,0,37.850491,-122.2772,0,2413,1.778,3.975,6,0,2.4795447526
320,320,1529 Alcatraz Ave,0,0,37.848336,-122.276599,0,1544,1.888,4.0,5,0,2.68317085866
321,321,1529 Harmon St,0,0,37.84925,-122.276777,0,1822,1.839,3.975,5,0,2.593482756
322,322,1529 Russell St,0,0,37.855446,-122.278294,0,1490,1.543,4.075,4,1,2.0330495164
323,323,1529 Tyler St,0,0,37.85285,-122.277366,0,1776,1.65,3.975,5,0,2.24686589553
324,324,1530 Alcatraz Ave,0,0,37.847955,-122.276342,0,2500,1.904,4.0,5,0,2.71549100761
325,325,1530 Bancroft Way,0,0,37.865861,-122.280156,0,2132,1.21,4.025,2,2,1.3574326584
326,326,1530 Henry St,0,0,37.878888,-122.270712,0,2899,0.772,4.05,3,0,0.91735260148
327,327,1530 Prince St,0,0,37.851408,-122.277211,0,1624,1.726,3.975,6,0,2.38643520237
328,328,1531 Milvia St,0,0,37.878898,-122.271182,0,1738,0.793,4.1,6,0,0.954070827134
329,329,1531 Shattuck Ave,0,0,37.879121,-122.268809,0,1814,0.703,4.075,5,0,0.791276076815
330,330,1532 Walnut St,0,0,37.879086,-122.268375,0,1570,0.685,4.05,2,2,0.758724100775
331,331,1533 Berkeley Way,0,0,37.871731,-122.280689,0,1218,1.16,4.075,3,1,1.28052486005
332,332,1533 Harmon St,0,0,37.849273,-122.276597,0,1668,1.832,3.975,5,0,2.5854371396
333,333,1534 Harmon St,0,0,37.84874,-122.276488,0,1754,1.861,4.0,5,0,2.63762123829
334,334,1534 Tyler St,0,0,37.852393,-122.277411,0,1735,1.676,3.975,6,0,2.29434973924
335,335,1535 Derby St,0,0,37.859174,-122.278632,0,1240,1.376,4.2,6,1,1.71309030366
336,336,1535 Julia St,0,0,37.854606,-122.277761,0,1300,1.567,4.05,4,1,2.08986889822
337,337,1535 Prince St,0,0,37.851939,-122.277293,0,3045,1.698,4.0,5,0,2.33563744752
338,338,1536 Carleton St,0,0,37.859547,-122.278593,0,1827,1.358,4.225,6,1,1.67920886568
339,339,1536 Harmon St,0,0,37.848808,-122.27633,0,1923,1.852,4.0,5,0,2.62575910215
340,340,1537 Harmon St,0,0,37.849297,-122.276426,0,2355,1.826,3.975,5,0,2.57763871266
341,341,1538 Arch St,0,0,37.879284,-122.264983,0,1015,0.58,4.025,3,0,0.575649554361
342,342,1538 Henry St,0,0,37.878727,-122.270692,0,2356,0.765,4.05,3,0,0.907175125092
343,343,1538 Henry St.,0,1,37.879327,-122.270725,0,1875,0.792,4.05,4,0,0.943187678288
344,344,1538 Parker St,0,0,37.860423,-122.278786,0,1775,1.328,4.2,6,1,1.61812849977
345,345,1540 Milvia St,0,0,37.879156,-122.271944,0,2500,0.838,4.1,6,0,1.02661229606
346,346,1540 Ward St,0,0,37.857757,-122.278317,0,1320,1.429,4.175,4,1,1.82050431733
347,347,1541 Oxford St,0,0,37.879277,-122.26659,0,2683,0.629,4.1,6,0,0.659007720099
348,348,1541 Oxford St,0,2,37.879071,-122.266653,0,1250,0.62,4.1,6,0,0.645855036009
349,349,1541 Oxford St.,1,2,37.879139,-122.266695,850,1350,0.626,4.15,5,0,0.653889840978
350,350,1541 Russell St,0,0,37.855476,-122.27779,0,2522,1.523,4.075,4,1,2.00728707713
351,351,1543 Dwight Way,0,0,37.862613,-122.279656,0,1472,1.283,4.1,3,2,1.50998319781
352,352,1543 Fairview St,0,0,37.850176,-122.276432,0,750,1.774,3.975,5,0,2.4865035029
353,353,1543 Spruce St,0,0,37.879242,-122.265519,0,1740,0.593,4.075,5,0,0.597449124219
354,354,1545 Hopkins St,0,0,37.881568,-122.282751,0,1700,1.43,4.075,4,2,1.87347120791
355,355,1547 Hopkins St,0,0,37.881618,-122.282544,0,2005,1.422,4.1,5,0,1.86287435553
356,356,1550 Walnut St,0,0,37.878731,-122.268286,0,3531,0.664,4.025,2,2,0.728549040868
357,357,1552 Milvia St,0,0,37.878961,-122.271734,0,2200,0.82,4.1,6,0,1.0002434465
358,358,1555 Oxford,0,3,37.879433,-122.267325,0,1298,0.663,4.0,2,0,0.715800378827
359,359,1555 Oxford St,0,0,37.878793,-122.266762,0,3423,0.61,4.05,3,0,0.630581351684
360,360,1569 Spruce St,0,0,37.879077,-122.265503,0,2278,0.583,4.05,4,0,0.581711346447
361,361,1585 Brunswig lane,0,2,37.835683,-122.292852,0,1900,3.105,3.775,3,0,4.57567546713
362,362,1585 Brunswig Lane,0,2,37.835615,-122.292337,1434,1900,3.093,3.825,3,1,4.55917566496
363,363,1588 Henry St,0,0,37.8785,-122.27056,0,2894,0.75,4.15,6,0,0.885136441042
364,364,1590 Oregon St,0,0,37.856131,-122.277673,0,1523,1.485,4.075,3,1,1.93958204231
365,365,1590 Oregon Street,1,2,37.85636,-122.278063,700,1050,1.488,4.075,3,1,1.93621912586
366,366,1600 Tyler St,0,0,37.852418,-122.276503,0,1675,1.646,3.925,5,0,2.25853513419
367,367,1602 Edith St,0,0,37.877124,-122.277324,0,2436,1.036,4.0,1,2,1.19545517481
368,368,1603 Fairview St,0,0,37.850285,-122.275905,0,1631,1.753,3.975,5,0,2.45868376732
369,369,1603 McGee Ave,0,0,37.877023,-122.277929,0,2500,1.065,4.025,4,0,1.23334155036
370,370,1603 Prince St,0,0,37.852053,-122.276427,0,2053,1.665,3.95,5,0,2.2931078502
371,371,1604 Grant St,0,0,37.877155,-122.276196,0,2342,0.978,4.15,6,0,1.11760114216
372,372,1604 Josephine St,0,0,37.877363,-122.275141,0,2436,0.93,4.175,6,0,1.06120801785
373,373,1605 Carleton St,0,0,37.860177,-122.277851,0,1624,1.299,4.175,5,1,1.58360242072
374,374,1607 Milvia St,0,0,37.877776,-122.27106,0,2295,0.745,4.1,6,0,0.868896806654
375,375,1607 Walnut St,0,0,37.878218,-122.267616,0,1726,0.613,4.15,7,0,0.647453029242
376,376,1608 62nd St,0,0,37.846143,-122.275032,0,1050,1.982,4.05,5,0,2.87310391136
377,377,1608 Kains Ave,0,0,37.87492,-122.293317,0,1015,1.861,4.125,5,0,2.42613330229
378,378,1609 Addison St,0,0,37.870044,-122.279155,0,2332,1.086,3.925,3,1,1.14821022052
379,379,1609 Bonita Ave,0,0,37.877589,-122.272163,0,2842,0.79,4.15,6,0,0.903996182083
380,380,1609 Stuart St,0,0,37.857545,-122.277115,0,1213,1.393,4.125,3,1,1.780330977
381,381,1610 62nd St,0,0,37.846164,-122.274861,0,2814,1.977,4.05,5,0,2.86680544599
382,382,1610 Fairview St,0,0,37.849838,-122.275612,0,1700,1.771,4.0,5,0,2.49664226553
383,383,1611 62nd St,0,0,37.846687,-122.275004,0,1015,1.948,4.05,5,0,2.81424329802
384,384,1611 Carleton St,0,0,37.86021,-122.277661,0,1847,1.289,4.15,4,2,1.57000670183
385,385,1611 Fairview St,0,0,37.850307,-122.275732,0,1911,1.747,3.95,5,0,2.45112550501
386,386,1611 McGee Ave,0,0,37.876804,-122.277993,0,1475,1.063,4.075,5,0,1.22505665713
387,387,1611 Russell St,0,0,37.85567,-122.276639,0,1350,1.472,4.05,3,1,1.93867647033
388,388,1612 Harmon St,0,0,37.848874,-122.275423,0,2081,1.824,4.0,5,0,2.59270909301
389,389,1612 Hopkins St,0,0,37.882054,-122.280881,0,675,1.357,4.1,0,2,1.78544093767
390,390,1612 Walnut St,0,0,37.878037,-122.26827,0,2990,0.632,4.025,3,0,0.684440066772
391,391,1613 6th St,0,0,37.873661,-122.299134,0,2166,2.171,3.975,3,0,2.91246821449
392,392,1613 Carleton St,0,0,37.860078,-122.277621,0,1847,1.293,4.15,4,2,1.57901319244
393,393,1614 Harmon St,0,0,37.848896,-122.275262,0,1814,1.819,4.0,5,0,2.58596917491
394,394,1614 University Ave,0,0,37.870592,-122.27937,0,1985,1.093,3.95,4,2,1.16303185273
395,395,1615 9th St,2,3,37.873871,-122.295492,1700,186,1.973,4.0,4,0,2.59732340174
396,396,1615 Arch St,1,2,37.878701,-122.264952,900,1650,0.545,4.15,6,0,0.519625355131
397,397,1615 Carleton St,0,0,37.860221,-122.277461,0,2114,1.28,4.15,4,2,1.55780090163
398,398,1615 MLK Jr Way,0,0,37.877349,-122.273302,0,2408,0.838,4.025,4,0,0.945868488228
399,399,1615 Parker St,0,0,37.861102,-122.277715,0,1758,1.253,4.125,3,2,1.49874037749
400,400,1615 Prince St,0,0,37.852123,-122.275897,0,1942,1.645,3.95,5,0,2.26795513909
401,401,1616 Prince St,0,0,37.85162,-122.275565,0,1100,1.664,3.975,4,0,2.30923303004
402,402,1616 Ward St,0,0,37.857902,-122.276945,0,1314,1.368,4.125,3,1,1.73888825914
403,403,1617 Addison St,0,0,37.870088,-122.278815,0,2387,1.067,3.925,4,2,1.1180341596
404,404,1617 Carleton St,0,0,37.860102,-122.277419,0,2114,1.284,4.15,4,2,1.56567454131
405,405,1618 Milvia,0,3,37.877043,-122.27178,0,1065,0.754,4.0,3,0,0.835118966619
406,406,1618 Milvia St,0,0,37.8774,-122.271675,0,2415,0.761,4.025,4,0,0.862159249393
407,407,1619 Fairview St,0,0,37.850351,-122.275372,0,2994,1.734,3.95,5,0,2.43582051153
408,408,1619 Grant St,0,0,37.876857,-122.275556,0,1523,0.938,4.1,6,0,1.05291605775
409,409,1619 Hopkins St,0,0,37.882431,-122.281057,0,1940,1.378,4.175,0,1,1.8256247053
410,410,1619 Josephine St,0,0,37.877111,-122.274438,0,2493,0.888,4.05,3,0,0.996729692106
411,411,1619 Walnut St,0,0,37.877888,-122.267573,0,1294,0.596,4.1,6,0,0.623756242865
412,412,1620 Blake St,0,0,37.861505,-122.277419,0,1630,1.224,4.125,3,2,1.44822005711
413,413,1620 Harmon St,0,0,37.848929,-122.274997,0,700,1.81,4.0,5,0,2.57535168422
414,414,1620 Milvia St,0,0,37.877302,-122.27166,0,1675,0.757,4.1,5,0,0.85243224867
415,415,1621 Blake St,0,0,37.862002,-122.277667,0,1561,1.215,4.1,3,2,1.42381668135
416,416,1621 Blake Street,0,1,37.861687,-122.278451,0,1695,1.262,4.125,4,2,1.49759319551
417,417,1622 Milvia,0,2,37.877002,-122.27178,0,1347,0.753,4.05,4,0,0.831453449058
418,418,1622 Milvia St,0,0,37.877198,-122.271652,0,1928,0.753,4.175,6,0,0.842542958302
419,419,1622 Parker St,1,2,37.860778,-122.277445,790,1200,1.255,4.125,3,2,1.50970952237
420,420,1622 Parker St,0,0,37.860619,-122.277236,0,1500,1.253,4.125,3,2,1.51117066332
421,421,1622 Woolsey St,0,0,37.85074,-122.275276,0,1585,1.708,3.95,4,0,2.39222393805
422,422,1623 Alcatraz Ave,0,0,37.848591,-122.274679,0,2007,1.823,4.0,5,0,2.60302659528
423,423,1623 Ashby Ave,0,2,37.853716,-122.276696,0,1150,1.58,4.0,5,0,2.13451786367
424,424,1623 Francisco St,0,0,37.874649,-122.27907,0,1950,1.086,4.0,4,0,1.20609263567
425,425,1623 Grant St,0,0,37.876747,-122.275542,0,1193,0.935,4.175,6,0,1.04441911934
426,426,1624 Josephine St,0,0,37.8767,-122.274877,0,2800,0.9,4.05,3,0,0.995545878848
427,427,1624 Milvia St,0,0,37.877088,-122.27164,0,2288,0.749,4.025,3,0,0.831950311364
428,428,1624 Woolsey St,0,0,37.850763,-122.275104,0,863,1.702,4.0,3,0,2.38478288487
429,429,1625 Ashby Ave,0,1,37.853724,-122.276643,0,2100,1.578,4.0,5,0,2.13169759814
430,430,1625 Blake St,0,0,37.86203,-122.277517,0,1560,1.207,4.1,3,2,1.41227712574
431,431,1625 Fairview St,0,0,37.850229,-122.275052,0,1685,1.733,3.95,5,0,2.43945430799
432,432,1625 Grant St,0,0,37.876724,-122.275716,0,1193,0.944,4.075,5,0,1.05499703247
433,433,1625 Prince St,0,0,37.852165,-122.275573,0,1898,1.633,3.975,4,0,2.25300923725
434,434,1625 Woolsey St,0,0,37.85129,-122.275207,0,2495,1.674,3.95,4,0,2.33260971069
435,435,1626 Bonita Ave,0,0,37.876905,-122.27276,0,1995,0.798,4.05,3,0,0.877345079563
436,436,1626 Cornell Ave,0,0,37.874739,-122.291464,0,3500,1.759,4.0,4,0,2.26249447714
437,437,1626 Dwight Way,0,0,37.862377,-122.277696,0,1150,1.201,4.1,3,2,1.3966603107
438,438,1626 Fairview St,0,0,37.850006,-122.274987,0,1889,1.744,3.95,5,0,2.46114924177
439,439,1626 Francisco St,0,0,37.874121,-122.278915,0,2233,1.072,4.075,2,1,1.17461701717
440,440,1627 Fairview St,0,0,37.850394,-122.275029,0,1685,1.722,3.95,4,0,2.42142795629
441,441,1627 Grant St,0,0,37.876636,-122.275531,0,1989,0.932,4.15,6,0,1.03614085999
442,442,1627 University Avenue,1,1,37.870566,-122.279692,540,2484,1.111,3.9,1,1,1.19139693517
443,443,1627 Woolsey St,0,0,37.851314,-122.275024,0,2399,1.667,4.0,3,0,2.32465526714
444,444,1628 Alcatraz Ave,0,0,37.848082,-122.274409,0,1421,1.847,4.0,5,0,2.65069046019
445,445,1628 Ashby Ave,0,0,37.853459,-122.275555,0,1370,1.558,4.0,4,0,2.11921729996
446,446,1628 Fairview St,0,0,37.84986,-122.274919,0,1889,1.751,3.975,4,0,2.47469442318
447,447,1628 Julia St,0,0,37.854341,-122.275819,0,2030,1.517,4.0,4,0,2.03881926571
448,448,1628 Spruce St,0,0,37.877724,-122.265952,0,743,0.525,4.05,3,0,0.49809327315
449,449,1628 Woolsey St,0,0,37.850784,-122.274933,0,3800,1.696,4.0,3,0,2.37765617438
450,450,1629 Julia St,0,0,37.854819,-122.275898,0,2335,1.493,4.05,3,0,1.99359534248
451,451,1629 Martin Luther King Jr Way,0,2,37.877055,-122.273476,0,1375,0.838,4.15,6,0,0.932211893145
452,452,1629 Russell St,0,0,37.855756,-122.275566,0,894,1.43,4.075,3,0,1.88705736708
453,453,1629 Stuart St,0,0,37.857591,-122.276467,0,2436,1.366,4.125,4,1,1.745793832
454,454,1629 Walnut St,0,0,37.877476,-122.267526,0,2375,0.575,4.0,1,2,0.596569507413
455,455,1630 62nd St,0,0,37.846278,-122.27401,0,1802,1.951,4.05,4,0,2.8203494182
456,456,1630 Russell St,0,0,37.855193,-122.275791,0,1410,1.469,4.05,3,0,1.95202119975
457,457,1630 University Ave,1,1,37.870587,-122.27943,400,1595,1.096,3.9,1,1,1.16831775021
458,458,1630 Woolsey St,0,0,37.850807,-122.274762,0,1573,1.69,4.0,3,0,2.37039467344
459,459,1631 Alcatraz Ave,0,0,37.848616,-122.274504,0,1950,1.817,3.975,5,0,2.59597119562
460,460,1631 Bancroft Way,0,0,37.866434,-122.277899,0,1400,1.081,3.95,0,0,1.15113040829
461,461,1631 La Vereda Rd,0,0,37.879015,-122.256129,0,964,0.51,4.025,3,0,0.667379636355
462,462,1631 Stuart St,0,0,37.857609,-122.276322,0,2233,1.36,4.125,4,1,1.73749383596
463,463,1631 Walnut St,0,0,37.877341,-122.26751,0,1596,0.569,4.0,3,0,0.588124578374
464,464,1632 Francisco St,0,2,37.874323,-122.279694,0,1200,1.116,3.875,3,1,1.24659677549
465,465,1632 Francisco St,0,0,37.874143,-122.278744,0,2421,1.063,4.075,2,1,1.16101633982
466,466,1632 Oregon St,0,0,37.856206,-122.275898,0,1416,1.417,4.05,3,1,1.85550328554
467,467,1632 Prince St,0,0,37.851705,-122.274908,0,1314,1.641,3.975,4,0,2.28027542797
468,468,1632 University Ave,0,0,37.870455,-122.278998,0,1985,1.074,3.975,4,2,1.13111129761
469,469,1632 Woolsey St,0,0,37.850829,-122.274611,0,2050,1.685,4.0,3,0,2.36386711239
470,470,1634 Julia St,0,0,37.854373,-122.275556,0,1488,1.506,4.0,4,0,2.02604489897
471,471,1634 Milvia St,0,0,37.876967,-122.271624,0,3100,0.744,4.025,4,0,0.820208249897
472,472,1634 Oxford St,0,0,37.878063,-122.267121,0,2514,0.586,4.15,7,0,0.602134765661
473,473,1635 Francisco St,0,0,37.874722,-122.27852,0,1928,1.057,4.0,2,2,1.16359532034
474,474,1635 Julia St,0,0,37.854895,-122.275561,0,1546,1.477,4.05,3,0,1.97337182318
475,475,1635 MLK Jr Way,0,0,37.876622,-122.273215,0,2403,0.813,4.05,3,0,0.88173574306
476,476,1638 8th St,0,0,37.873113,-122.297378,0,2011,2.074,4.0,4,0,2.7532740724
477,477,1638 Hearst Ave,0,0,37.872295,-122.278993,0,1980,1.067,3.975,1,1,1.13817354146
478,478,1638 Woolsey St,0,0,37.851001,-122.274448,0,1400,1.67,4.025,3,0,2.34121403087
479,479,1639 Julia St,0,0,37.854924,-122.275353,0,1625,1.469,4.0,4,0,1.96284104912
480,480,1639 San Pablo Ave,0,0,37.873829,-122.293281,0,1523,1.852,4.0,4,0,2.40417376097
